file,transcript,transcript_clean,dialect,split
audio/test_narsingdi_0011.wav,"এডা বলতেই হবে। হ, এডা আমিও মানি। বাংলাদেশ উন্নতি করতেছে, আরও উন্নতি করবে। নতুন, নতুন প্লেয়ার আসবে। <> তবে, আমাদের যে পঞ্চপান্ডব ছিলো, এরকম পাওয়া যাইবো না রে আর।","এডা বলতেই হবে। হ, এডা আমিও মানি। বাংলাদেশ উন্নতি করতেছে, আরও উন্নতি করবে। নতুন, নতুন প্লেয়ার আসবে। তবে, আমাদের যে পঞ্চপান্ডব ছিলো, এরকম পাওয়া যাইবো না রে আর।",narsingdi,test
audio/test_narsingdi_0012.wav,"হ। এডিরেও তো কাহিনি-টাহিনি কইরাই আস্তে, আস্তে রিটায়ারমেন্ট করার লাইগা প্রেশার দিতাছে। এক মাশরাফিরে দেখ। একটু সম্মানের সহিত কিন্তু ও রিটায়ারমেন্টটা নিতে পারতো। কিন্তু ও এডি করে নাই। তাও এহনো হে বিপিএল খেলতাছে।","হ। এডিরেও তো কাহিনি-টাহিনি কইরাই আস্তে, আস্তে রিটায়ারমেন্ট করার লাইগা প্রেশার দিতাছে। এক মাশরাফিরে দেখ। একটু সম্মানের সহিত কিন্তু ও রিটায়ারমেন্টটা নিতে পারতো। কিন্তু ও এডি করে নাই। তাও এহনো হে বিপিএল খেলতাছে।",narsingdi,test
audio/test_narsingdi_0013.wav,প্রিমিয়ার লিগগুলা খেলতাছে। রূপগনঞ্জের হইয়া এ যেন খেলতাছে ডিপিএল। এই আর কি! এই ডিপিএলের কথা কইছ না। এই বেটা আম্পায়াররা কী সিদ্ধান্ত দে। আউট অইলেও আউট দে না। আবার যেটা আউট না ওইটাও আউট দিয়া দে।,প্রিমিয়ার লিগগুলা খেলতাছে। রূপগনঞ্জের হইয়া এ যেন খেলতাছে ডিপিএল। এই আর কি! এই ডিপিএলের কথা কইছ না। এই বেটা আম্পায়াররা কী সিদ্ধান্ত দে। আউট অইলেও আউট দে না। আবার যেটা আউট না ওইটাও আউট দিয়া দে।,narsingdi,test
audio/test_narsingdi_0014.wav,"বাউন্ডারি অইয়া যায়, ওরা চক্ষেই দেহে না। ওইডারেও রান দেয়। আবার বাউন্ডারি না অইলেও ওইডারে চার দিয়া দেয়, ছয় দিয়া দেয়। এরকম অবস্থা দেশের। একটা সিস্টেম, একটা রিভিও সিস্টেম এরা ম্যানেজ করতারে না, ওরা নয়শো কোটি টাকা দিয়া কী করবো!","বাউন্ডারি অইয়া যায়, ওরা চক্ষেই দেহে না। ওইডারেও রান দেয়। আবার বাউন্ডারি না অইলেও ওইডারে চার দিয়া দেয়, ছয় দিয়া দেয়। এরকম অবস্থা দেশের। একটা সিস্টেম, একটা রিভিও সিস্টেম এরা ম্যানেজ করতারে না, ওরা নয়শো কোটি টাকা দিয়া কী করবো!",narsingdi,test
audio/test_narsingdi_0015.wav,"নয়শো কোটি টাকা কি লাগে? এনে তো দেড় থেকে দুই কোটি টাকা দিলে এর একটা মেশিন আইনা বসাইতে পারে। একটা স্পিড মেশিন এরা ঠিকঠাক মতো চালাতে পারে না। বল করে বোলার, বুল গতি উডে।","নয়শো কোটি টাকা কি লাগে? এনে তো দেড় থেকে দুই কোটি টাকা দিলে এর একটা মেশিন আইনা বসাইতে পারে। একটা স্পিড মেশিন এরা ঠিকঠাক মতো চালাতে পারে না। বল করে বোলার, বুল গতি উডে।",narsingdi,test
audio/test_narsingdi_0016.wav,"এই অইলো, এই অইলো দেশের পরিস্থিতি। বুচ্ছস? অন্যান্য দেশগুলাতে দেখ, অস্ট্রলিয়া দেখ, নিউজিল্যান্ড দেখ। এই এক মিচেল স্টার্ক অস্ট্রলিয়ার খেলতাছে। ওর বলের কি গতি এহন। আর আমার! ইংল্যান্ডের দেখ, জেমস এন্ডারসন।","এই অইলো, এই অইলো দেশের পরিস্থিতি। বুচ্ছস? অন্যান্য দেশগুলাতে দেখ, অস্ট্রলিয়া দেখ, নিউজিল্যান্ড দেখ। এই এক মিচেল স্টার্ক অস্ট্রলিয়ার খেলতাছে। ওর বলের কি গতি এহন। আর আমার! ইংল্যান্ডের দেখ, জেমস এন্ডারসন।",narsingdi,test
audio/test_narsingdi_0017.wav,"চল্লিশ প্লাস বয়স অইয়া গেছে। তাও এহন টেস্টের মধ্যে বল করে। পঞ্চাইশ অবার, ষাইড অবার বল করে। আর আমাদের দেশের প্লেয়ারগুলি অহনোই না কি টেস্টতেত্তেন ছাইড়া দিছে? টেস্ট খেলা ছাইড়া দিছে। টেস্ট খেলবো না।","চল্লিশ প্লাস বয়স অইয়া গেছে। তাও এহন টেস্টের মধ্যে বল করে। পঞ্চাইশ অবার, ষাইড অবার বল করে। আর আমাদের দেশের প্লেয়ারগুলি অহনোই না কি টেস্টতেত্তেন ছাইড়া দিছে? টেস্ট খেলা ছাইড়া দিছে। টেস্ট খেলবো না।",narsingdi,test
audio/test_narsingdi_0018.wav,"কী আর বলমু, বল? আসলে যারা যে চৌদ্দ, পনেরো বছর ধইরা টিমটারে সার্ভিস দিতাছে, হেরা এহনো খেলতে চায়। আর এ হেরাও মাত্র নতুন পাঁচ, ছয় বছর ধইরা খেইলা এই ওগো এই অবস্থা।","কী আর বলমু, বল? আসলে যারা যে চৌদ্দ, পনেরো বছর ধইরা টিমটারে সার্ভিস দিতাছে, হেরা এহনো খেলতে চায়। আর এ হেরাও মাত্র নতুন পাঁচ, ছয় বছর ধইরা খেইলা এই ওগো এই অবস্থা।",narsingdi,test
audio/test_narsingdi_0019.wav,"ওই কথায় আছে না? খুব তাড়াতড়ি ওইঠা গেলে, উপরে উইঠা গেলে মানুষ পরে পেছনে তাকাতে চায় না। অয় ভুইলা গেছে আর কি! যে কই ছিলাম আর কোথায় আসছি। হ, এগুলা হয়, ক্রিকেটে এগুলা হয়।","ওই কথায় আছে না? খুব তাড়াতড়ি ওইঠা গেলে, উপরে উইঠা গেলে মানুষ পরে পেছনে তাকাতে চায় না। অয় ভুইলা গেছে আর কি! যে কই ছিলাম আর কোথায় আসছি। হ, এগুলা হয়, ক্রিকেটে এগুলা হয়।",narsingdi,test
audio/test_narsingdi_0020.wav,"কী আর করবি ক! দেশের মানুষ। হ। তবে, ওয়ানডে, টি-টোয়েন্টি খেলতেছে ওইটাতে ভালো করুক। তাহলে তো আর কিছু লাগে না। টেস্টে তো আছে এহন এবাদত ভালো করতেছে।","কী আর করবি ক! দেশের মানুষ। হ। তবে, ওয়ানডে, টি-টোয়েন্টি খেলতেছে ওইটাতে ভালো করুক। তাহলে তো আর কিছু লাগে না। টেস্টে তো আছে এহন এবাদত ভালো করতেছে।",narsingdi,test
audio/test_narsingdi_0021.wav,"খালেদ আছে, তাসকিন আছে। সমস্যা নাই। পেস ইউনিটে খুব ভালো আছে। এ দিকে আবার ওই যে হাসান মাহমুদ অছে। ইনজুরি থেইকা উইঠা খুব ভালো। ওইযে ইংল্যান্ডের সাথে সিরিজটা খুব ভালো বল করলো। <> ছিলো রুবেল ছিলো, সাইফুদ্দিন ছিলো।","খালেদ আছে, তাসকিন আছে। সমস্যা নাই। পেস ইউনিটে খুব ভালো আছে। এ দিকে আবার ওই যে হাসান মাহমুদ অছে। ইনজুরি থেইকা উইঠা খুব ভালো। ওইযে ইংল্যান্ডের সাথে সিরিজটা খুব ভালো বল করলো। ছিলো রুবেল ছিলো, সাইফুদ্দিন ছিলো।",narsingdi,test
audio/test_narsingdi_0022.wav,"আসলে রুবেলের জন্য খারাপ লাগে রে। অইও তো হিসাবে সিনিয়র প্লেয়ারই আমাদের। ওরে তেমন রেসপেক্ট দেওয়া হয় না। আর সাইফুদ্দিনের কথা বললি তো? সাইফুদ্দিন তো অইলো, মানে নিজেরে নিজে বড় মনে করলে যা হয় আর কি। এই আর কি।","আসলে রুবেলের জন্য খারাপ লাগে রে। অইও তো হিসাবে সিনিয়র প্লেয়ারই আমাদের। ওরে তেমন রেসপেক্ট দেওয়া হয় না। আর সাইফুদ্দিনের কথা বললি তো? সাইফুদ্দিন তো অইলো, মানে নিজেরে নিজে বড় মনে করলে যা হয় আর কি। এই আর কি।",narsingdi,test
audio/test_narsingdi_0023.wav,"এটাই। আসলে জাতীয় দলে প্লেয়ার আসবে যাবে, যাবে আসবে এরকমই চলবে। তুই, আজকে তুই খারাপ খেলতাছছ, তর জায়গায় আরেক জনরে নিবেই। যদিও আবার, তোর জায়গায় যারে নিছে অই যদি খারাপ খেলে।","এটাই। আসলে জাতীয় দলে প্লেয়ার আসবে যাবে, যাবে আসবে এরকমই চলবে। তুই, আজকে তুই খারাপ খেলতাছছ, তর জায়গায় আরেক জনরে নিবেই। যদিও আবার, তোর জায়গায় যারে নিছে অই যদি খারাপ খেলে।",narsingdi,test
audio/test_narsingdi_0024.wav,"তাইলে অন্য আরেক জনরে টানবে। এমনেই তো চলবে। একটা ভালো টিম বানাইতে হইলে তো সবাইরেই যাচাই-বাছাই কইরা দেখা লাগে। কে কেমন, কোন জায়গায় ভালো খেলতাছে। আর সবচেয়ে বড় সমস্যা অইলো আঙ্গ দেশের সিলেক্টরগুলা। ওরা যদি ভালো প্লেয়ার।","তাইলে অন্য আরেক জনরে টানবে। এমনেই তো চলবে। একটা ভালো টিম বানাইতে হইলে তো সবাইরেই যাচাই-বাছাই কইরা দেখা লাগে। কে কেমন, কোন জায়গায় ভালো খেলতাছে। আর সবচেয়ে বড় সমস্যা অইলো আঙ্গ দেশের সিলেক্টরগুলা। ওরা যদি ভালো প্লেয়ার।",narsingdi,test
audio/test_narsingdi_0025.wav,"সিলেক্ট করতে পারতো বা তারা তো আগে যাইয়া তাদের খেলা দেখতে হবে যে, কোন প্লেয়ারটা ভালো খেলতাছে, কার ভ্যালু কোন জায়গায় বেশি, ওইটা তো তাদের দেখতে হবে। এরা তো মাঠেই যায় না। এরা এই ড্রেসিং রুমে বইসা থাকে। মন চাইলে দেহে, নাইলে না দেখে।","সিলেক্ট করতে পারতো বা তারা তো আগে যাইয়া তাদের খেলা দেখতে হবে যে, কোন প্লেয়ারটা ভালো খেলতাছে, কার ভ্যালু কোন জায়গায় বেশি, ওইটা তো তাদের দেখতে হবে। এরা তো মাঠেই যায় না। এরা এই ড্রেসিং রুমে বইসা থাকে। মন চাইলে দেহে, নাইলে না দেখে।",narsingdi,test
audio/test_narsingdi_0026.wav,"<> এক শান্তরেই দেখ, কত সুযোগ দিলো। এহন যায়া ওই প্রমাণ করতাছে, না, ওই পারে। লিটন দাসরে দেখ, কত ট্রল করলো! কিন্তু এই গত এক-দেড় বছরে সবচেয়ে বেশি রান লিটন দাসের। বাইরের দেশের প্লেয়ারদের সাথে ওরে এহন তুলনা করা অইতাছে।","এক শান্তরেই দেখ, কত সুযোগ দিলো। এহন যায়া ওই প্রমাণ করতাছে, না, ওই পারে। লিটন দাসরে দেখ, কত ট্রল করলো! কিন্তু এই গত এক-দেড় বছরে সবচেয়ে বেশি রান লিটন দাসের। বাইরের দেশের প্লেয়ারদের সাথে ওরে এহন তুলনা করা অইতাছে।",narsingdi,test
audio/test_narsingdi_0027.wav,"একটা ডেডিকেটেড পারসন, খুব ভালো, আই পি এল এ ডাক পাইলো, এই ভাই তোর চেষ্টা কইরা যাইতে হবে, পরিশ্রম করতে হবে, নিজেরে প্রমাণ করতে হইবো যে না আমি ভালো খেলি, তাইলেই তো হইলো। হ্যাঁ তবে।","একটা ডেডিকেটেড পারসন, খুব ভালো, আই পি এল এ ডাক পাইলো, এই ভাই তোর চেষ্টা কইরা যাইতে হবে, পরিশ্রম করতে হবে, নিজেরে প্রমাণ করতে হইবো যে না আমি ভালো খেলি, তাইলেই তো হইলো। হ্যাঁ তবে।",narsingdi,test
audio/test_narsingdi_0028.wav,"চাই বাংলাদেশ টিমটা একটু ভালো টিম হোক, ভালো খেলুক, যেহেতু এহন সব দলের সাথেই ভালো খেলতেসে, একটা ট্রফি জিতা উচিত অন্তত সাকিব আল হাসানের জন্য হইলেও ট্রফি জিতা উচিত। আরে, আল্লাহ ভরসা।","চাই বাংলাদেশ টিমটা একটু ভালো টিম হোক, ভালো খেলুক, যেহেতু এহন সব দলের সাথেই ভালো খেলতেসে, একটা ট্রফি জিতা উচিত অন্তত সাকিব আল হাসানের জন্য হইলেও ট্রফি জিতা উচিত। আরে, আল্লাহ ভরসা।",narsingdi,test
audio/test_narsingdi_0029.wav,"দেখা যাক কি হয়, সপ্ন তো ভাই সবাই দেখে বুচ্ছস, এহন সবার সপ্ন তো আর সত্যি হয় না। টিম আছে, বারোটা-চোদ্দটা টিম আছে, সবাই তো চাবে যে বিশ্বকাপ জিতুক। কিন্তু ওইত্তো জিতবে তো যায়া একজনই, দুই, দুইটা টিম ফাইনাল খেলবে।","দেখা যাক কি হয়, সপ্ন তো ভাই সবাই দেখে বুচ্ছস, এহন সবার সপ্ন তো আর সত্যি হয় না। টিম আছে, বারোটা-চোদ্দটা টিম আছে, সবাই তো চাবে যে বিশ্বকাপ জিতুক। কিন্তু ওইত্তো জিতবে তো যায়া একজনই, দুই, দুইটা টিম ফাইনাল খেলবে।",narsingdi,test
audio/test_narsingdi_0030.wav,"একটা টিম জিতবে, ওইযে কয়দিন আগে দেখলিনা এক রিপোর্টার আতার আলী খানরে জিগাইলো যে আপনে বাংলাদেশ কী ওয়ার্ল্ড কাপ জিতবে? কবে? উনি বললো যে, দুই হাজার তেইশে।","একটা টিম জিতবে, ওইযে কয়দিন আগে দেখলিনা এক রিপোর্টার আতার আলী খানরে জিগাইলো যে আপনে বাংলাদেশ কী ওয়ার্ল্ড কাপ জিতবে? কবে? উনি বললো যে, দুই হাজার তেইশে।",narsingdi,test
audio/test_narsingdi_0031.wav,"ওইডা দেহস নাই তুই? এরকমই, সপ্ন সবারই দেখতে হবে। ওইডাই, সপ্ন সবাই দেখবে, ওগুলা হারেক দিকে চলেনা। এইযে টি-টোয়েন্টি ওয়ার্ল্ড কাপ গেল দেখলিনা? সাকিব আল হাসান বললো যে।","ওইডা দেহস নাই তুই? এরকমই, সপ্ন সবারই দেখতে হবে। ওইডাই, সপ্ন সবাই দেখবে, ওগুলা হারেক দিকে চলেনা। এইযে টি-টোয়েন্টি ওয়ার্ল্ড কাপ গেল দেখলিনা? সাকিব আল হাসান বললো যে।",narsingdi,test
audio/test_narsingdi_0032.wav,"সপ্ন তো সবার, আমরা দুইটা ম্যাচ জিতবো এটা ভাইবা আসছিলাম, বাকিগুলা জিততে পারলে আমাদের জন্য প্লাস পয়েন্ট, আমরা ভালো কিছু করতে পারতাম। ইন্ডিয়ার সাথে লিটন দাস রান আউটটা না হইলে তো বেটা জিত্তা যায়, কোনো ঝামেলা আসিলো না।","সপ্ন তো সবার, আমরা দুইটা ম্যাচ জিতবো এটা ভাইবা আসছিলাম, বাকিগুলা জিততে পারলে আমাদের জন্য প্লাস পয়েন্ট, আমরা ভালো কিছু করতে পারতাম। ইন্ডিয়ার সাথে লিটন দাস রান আউটটা না হইলে তো বেটা জিত্তা যায়, কোনো ঝামেলা আসিলো না।",narsingdi,test
audio/test_narsingdi_0033.wav,"ওই কিছু করার নাই বাদ দে থাক, ম্যাচ দেখ এহন ওইযে গুজরাত ব্যাটিঙে নামবে দেখ, এহন গুজরাত জিতবে। বেটা লাখনোয় বলিং <> দেখছস কেমনে জিতবো? এক মার্ক উইডা তো সব উইকেট নিয়া নিবো। দেখ যে এখন দেখ।","ওই কিছু করার নাই বাদ দে থাক, ম্যাচ দেখ এহন ওইযে গুজরাত ব্যাটিঙে নামবে দেখ, এহন গুজরাত জিতবে। বেটা লাখনোয় বলিং দেখছস কেমনে জিতবো? এক মার্ক উইডা তো সব উইকেট নিয়া নিবো। দেখ যে এখন দেখ।",narsingdi,test
audio/test_narsingdi_0034.wav,"আপু। ক। আইসক্রিম খামু। আইসক্রিম? আইসক্রিমের যে দাম! পিডা খাইতে ভাল্লাগে না বইন। বইন, আইসক্রিমের, আমার খেয়াল আছে আমি খাইতাম হাফ লিটারডা সম্ভবত আসিন নব্বই টাকা।","আপু। ক। আইসক্রিম খামু। আইসক্রিম? আইসক্রিমের যে দাম! পিডা খাইতে ভাল্লাগে না বইন। বইন, আইসক্রিমের, আমার খেয়াল আছে আমি খাইতাম হাফ লিটারডা সম্ভবত আসিন নব্বই টাকা।",narsingdi,test
audio/test_narsingdi_0035.wav,"এডা এহন হইছে একশ চল্লিশ টাকা। কোনের দাম বাইরা গেছেগা, চোকবারেরও দাম বাড়ছে, কাপ আইসক্রিমেরও দাম বাড়ছে। বইন, চকবারের দাম ফাশ টেয়া বাড়ছে বইন। ফাশ টেয়া অনেক কিছু, অনেকগুলি একবারে আনতাম গেলে অনেক।","এডা এহন হইছে একশ চল্লিশ টাকা। কোনের দাম বাইরা গেছেগা, চোকবারেরও দাম বাড়ছে, কাপ আইসক্রিমেরও দাম বাড়ছে। বইন, চকবারের দাম ফাশ টেয়া বাড়ছে বইন। ফাশ টেয়া অনেক কিছু, অনেকগুলি একবারে আনতাম গেলে অনেক।",narsingdi,test
audio/test_narsingdi_0036.wav,"সব জিনিসের দাম বাড়তি। মায়ে কইতাছিলো কী যানি? মুরগি তো এক্কারে ফুরা খাজানা হয়া গেছিলিগা, সবকিছুর এহনে মনে হয় আস্তে-আস্তে কমতাসে না কি? <> মুরগি দশ টেয়া কেজি আসিন। দোকানো গিয়া, দোকানো গিয়া যেইডা ধরি, খালি বলে দাম বেশি, খালি বলে দাম বেশি।","সব জিনিসের দাম বাড়তি। মায়ে কইতাছিলো কী যানি? মুরগি তো এক্কারে ফুরা খাজানা হয়া গেছিলিগা, সবকিছুর এহনে মনে হয় আস্তে-আস্তে কমতাসে না কি? মুরগি দশ টেয়া কেজি আসিন। দোকানো গিয়া, দোকানো গিয়া যেইডা ধরি, খালি বলে দাম বেশি, খালি বলে দাম বেশি।",narsingdi,test
audio/test_narsingdi_0037.wav,"আল্লাহ। তাইলে আইসক্রিম যদি তুই দামের লাইজ্ঞা খাওয়াইতিনা? আরে খাওয়ামু-খাওয়ামু ইনশাল্লাহ। এহ। এত্তে বাড়ির ফিডা খা, লাভ আছে। দাঁতে ফোকায় ধরবো। <> হ্যাঁ?","আল্লাহ। তাইলে আইসক্রিম যদি তুই দামের লাইজ্ঞা খাওয়াইতিনা? আরে খাওয়ামু-খাওয়ামু ইনশাল্লাহ। এহ। এত্তে বাড়ির ফিডা খা, লাভ আছে। দাঁতে ফোকায় ধরবো। হ্যাঁ?",narsingdi,test
audio/test_narsingdi_0038.wav,"ছুডুবেলা আসিলো না? পোকা দাঁত, ফালায়া দিসি। মাশাল্লাহ আমাদের তো আবার তেমন হত না। হুম <> । জীবনে কি খাইসস না? হুম, ইয়ার লগে মজা লাগলো হইলে, কি কয়, সেমাইয়ের লগে, নানুর হাতোর সেমাই, জোস।","ছুডুবেলা আসিলো না? পোকা দাঁত, ফালায়া দিসি। মাশাল্লাহ আমাদের তো আবার তেমন হত না। হুম । জীবনে কি খাইসস না? হুম, ইয়ার লগে মজা লাগলো হইলে, কি কয়, সেমাইয়ের লগে, নানুর হাতোর সেমাই, জোস।",narsingdi,test
audio/test_narsingdi_0039.wav,"বাড়িতে যাউনের আগে কুমু নানুরে বানাইতে ইডা। কিরে কারেন্টে বারি মারে কে? কারেন্ট, এই গরমের মইদ্দে কারেন থায়ে? একটু ফরে-ফরে যাইতে থায়ে, আইতে থায়ে, আইতেই থায়ে, বিদ্যুৎ অফিসের লোকেরা ফাইসেও, যেমুন ধরেন আনুপাতিক হারে কারেন যায় বলে।","বাড়িতে যাউনের আগে কুমু নানুরে বানাইতে ইডা। কিরে কারেন্টে বারি মারে কে? কারেন্ট, এই গরমের মইদ্দে কারেন থায়ে? একটু ফরে-ফরে যাইতে থায়ে, আইতে থায়ে, আইতেই থায়ে, বিদ্যুৎ অফিসের লোকেরা ফাইসেও, যেমুন ধরেন আনুপাতিক হারে কারেন যায় বলে।",narsingdi,test
audio/test_narsingdi_0040.wav,"দিনে চাইর-পাঁচবার গোসলই করন লাগে। তাও ভালো করস তো। তিনবার অলরেডি হইয়া গেসেগা গোসল। মাত্র? হুম, মাত্র। আমি এইবার নিয়া সাতবার করসি। সারছে। কারেন্ট, আল্লাহ, কি কমু!","দিনে চাইর-পাঁচবার গোসলই করন লাগে। তাও ভালো করস তো। তিনবার অলরেডি হইয়া গেসেগা গোসল। মাত্র? হুম, মাত্র। আমি এইবার নিয়া সাতবার করসি। সারছে। কারেন্ট, আল্লাহ, কি কমু!",narsingdi,test
