file,transcript,transcript_clean,dialect,split
audio/test_barishal_0012.wav,"<> তরতরি যা তয় তরতরি যা, কলে যাইয়া ধুই আয়, আমার আমরা যে ভাই, গৌরনদী আমরা যে, উই যে খোরশিদ ডাক্তার অরা কিন্তু নোয়াখাইল্লা। খোরশেদ ডাক্তার? হুম। একচুয়ালি অরা জন্মগত নোয়াখাইল্লা। কিন্তু অরা খোরশেদ ডাক্তার আমাগো এইজায়গা আইছে, এই কত মানুষ জানেন এই গৌরনদীর বুকে বাংলাদেশের প্রত্যেকটা জিলার লোক আছে গৌরনদীতে, গৌরনদীতে এমন কোনো লোক নাই, আইয়া জাগা-জোগা কিন্না","তরতরি যা তয় তরতরি যা, কলে যাইয়া ধুই আয়, আমার আমরা যে ভাই, গৌরনদী আমরা যে, উই যে খোরশিদ ডাক্তার অরা কিন্তু নোয়াখাইল্লা। খোরশেদ ডাক্তার? হুম। একচুয়ালি অরা জন্মগত নোয়াখাইল্লা। কিন্তু অরা খোরশেদ ডাক্তার আমাগো এইজায়গা আইছে, এই কত মানুষ জানেন এই গৌরনদীর বুকে বাংলাদেশের প্রত্যেকটা জিলার লোক আছে গৌরনদীতে, গৌরনদীতে এমন কোনো লোক নাই, আইয়া জাগা-জোগা কিন্না",barishal,test
audio/test_barishal_0013.wav,"কান্টিরি কি এমন কোনো ডিষ্টিকের লোক নাই, না আছে মামা, এমন কোনো লোক নাই। মানি এই খোরশেদ ডাক্তার আইছে আমি তো ই করি না আমার মায় হেরা কইছে, একালে অর বাই আমানুল্লা","কান্টিরি কি এমন কোনো ডিষ্টিকের লোক নাই, না আছে মামা, এমন কোনো লোক নাই। মানি এই খোরশেদ ডাক্তার আইছে আমি তো ই করি না আমার মায় হেরা কইছে, একালে অর বাই আমানুল্লা",barishal,test
audio/test_barishal_0014.wav,"হ্যারপর দেহি রডের কামে আত-পায়ে ফাডে অনেক ছেন্নি-ঠেন্নির বারি-বুরি খাইয়া, দিলাম বাদ","হ্যারপর দেহি রডের কামে আত-পায়ে ফাডে অনেক ছেন্নি-ঠেন্নির বারি-বুরি খাইয়া, দিলাম বাদ",barishal,test
audio/test_barishal_0015.wav,"শুরু কইরা, এক ইস্কুলনেসপেক্টারের মাইয়া কয় যেমন <> এদিগ আয়। কোয়াটারে তরতরি। টিএনও থাকে হেইডা, আর ওনার কোয়াটার শুরাইবে গুদুলি। হেইয়া সম্পর্ক অইছে, এমন কালা বালো দেহায় না আপারে।","শুরু কইরা, এক ইস্কুলনেসপেক্টারের মাইয়া কয় যেমন এদিগ আয়। কোয়াটারে তরতরি। টিএনও থাকে হেইডা, আর ওনার কোয়াটার শুরাইবে গুদুলি। হেইয়া সম্পর্ক অইছে, এমন কালা বালো দেহায় না আপারে।",barishal,test
audio/test_barishal_0016.wav,"হেইয়া দুইজনে সম্পর্ক করছে, আপার আগে চাকরি হইছে। হেই চাকরি কইরা, হেই খোরশেদ ডাক্তাররে পড়াইয়া ডাক্তার বানাইছে। এহন আর হেরে বালো লাগে না তিনডা মাইয়া। একটা মাইয়া তুই বাত খাইছো? ই বাবে পড়ে। অ্যা? আরেকটা মাইয়া জানি কি করে। খাইসছ বাত? দুইডারই বিয়া হইছে, বাত খাওয়াইছেন? একটার বিয়া অয় নাই। <> ইকটু লুডুসহান দিছি হেও খায় না।","হেইয়া দুইজনে সম্পর্ক করছে, আপার আগে চাকরি হইছে। হেই চাকরি কইরা, হেই খোরশেদ ডাক্তাররে পড়াইয়া ডাক্তার বানাইছে। এহন আর হেরে বালো লাগে না তিনডা মাইয়া। একটা মাইয়া তুই বাত খাইছো? ই বাবে পড়ে। অ্যা? আরেকটা মাইয়া জানি কি করে। খাইসছ বাত? দুইডারই বিয়া হইছে, বাত খাওয়াইছেন? একটার বিয়া অয় নাই। ইকটু লুডুসহান দিছি হেও খায় না।",barishal,test
audio/test_barishal_0017.wav,অ্যাহন আপনেগো লগে খায় না? হেই খোরশেদ ডাক্তার বিয়া করছে তিনডা। আর মানষে কয় <> হ ওইডুক বয়সে। খাইবে কি হেলে? হেইলে মাইয়ার চেহারা যাইবে আরও। ফাহে ফাহে খাওয়ানের চেষ্টা করতে অইবে। আর আমার এই হোম মিনিষ্টার খুপ চালু লোক। হেয় যদি আছকের বেলায় না খাবে তয় রাত্রে আর খাওয়া হবে না।,অ্যাহন আপনেগো লগে খায় না? হেই খোরশেদ ডাক্তার বিয়া করছে তিনডা। আর মানষে কয় হ ওইডুক বয়সে। খাইবে কি হেলে? হেইলে মাইয়ার চেহারা যাইবে আরও। ফাহে ফাহে খাওয়ানের চেষ্টা করতে অইবে। আর আমার এই হোম মিনিষ্টার খুপ চালু লোক। হেয় যদি আছকের বেলায় না খাবে তয় রাত্রে আর খাওয়া হবে না।,barishal,test
audio/test_barishal_0018.wav,"এ বু এ, উনি জানে, এ বুড়ি আয়, ডিম হেদ্ধ খায় না, অরে এইয়া ই খাওয়ান জিংক সিরাপ খাওয়ান তিনডা, জিংক সিরাপ কাইলও একটা আনছি। এক্কারে খাওয়াইন্না, আয় টি, টি, টি, টি, টি, এই লোকের সমস্যা, এই লোকেরে বারবার আমি কইছি একটা শ্যাষ অওয়ার আগে আবার একটা, না একসাথে কী খাওয়াইবে","এ বু এ, উনি জানে, এ বুড়ি আয়, ডিম হেদ্ধ খায় না, অরে এইয়া ই খাওয়ান জিংক সিরাপ খাওয়ান তিনডা, জিংক সিরাপ কাইলও একটা আনছি। এক্কারে খাওয়াইন্না, আয় টি, টি, টি, টি, টি, এই লোকের সমস্যা, এই লোকেরে বারবার আমি কইছি একটা শ্যাষ অওয়ার আগে আবার একটা, না একসাথে কী খাওয়াইবে",barishal,test
audio/test_barishal_0019.wav,"মানে কোনো মানে টাইমলি, না বাত, ওই বড়ো পোলা বাত খাইতে চায় না, মানে টাইম টু টাইম। তিনমাস খাওয়াইতেন। তিনমাস কী তিনডা আইন্না খাওয়ায়, একটা আর কি একমাস যায়, তিনডা অইলো কোর্স, তিনডায় যাইবে একুশ দিন, তিনডায় কোর্স একটা খাওয়াইলে কাম অইবে না, তুমি এই সকাল দশটায়, সকাল আটটায় খাওয়াবা, আরে এই লোক, এয়ারপর মনে করো","মানে কোনো মানে টাইমলি, না বাত, ওই বড়ো পোলা বাত খাইতে চায় না, মানে টাইম টু টাইম। তিনমাস খাওয়াইতেন। তিনমাস কী তিনডা আইন্না খাওয়ায়, একটা আর কি একমাস যায়, তিনডা অইলো কোর্স, তিনডায় যাইবে একুশ দিন, তিনডায় কোর্স একটা খাওয়াইলে কাম অইবে না, তুমি এই সকাল দশটায়, সকাল আটটায় খাওয়াবা, আরে এই লোক, এয়ারপর মনে করো",barishal,test
audio/test_barishal_0020.wav,"এক্কারে একটায় খাওয়াবা হেইরপরে সন্দায় খাওয়াবা, হ খালি এক্কারে বউর দোষ, এই লোক। আরে খারান মেয়া শিক্কিত কি কোম নি? টু পাস লোক, কলেজের বারান্দায় ঘোরছে, এই লোক যতি একবেলা ওষুদ মিস দেয় পরেরবেলা দুইবেলারডা একচোডে খাওয়ায়, হ এক্কালে দুইবেলা, অরে হাগ দে, হাগ দে অ্যান্টিবায়োটিক তরিত হেইয়া খাওয়াইছে। না, না, না, খবরদার","এক্কারে একটায় খাওয়াবা হেইরপরে সন্দায় খাওয়াবা, হ খালি এক্কারে বউর দোষ, এই লোক। আরে খারান মেয়া শিক্কিত কি কোম নি? টু পাস লোক, কলেজের বারান্দায় ঘোরছে, এই লোক যতি একবেলা ওষুদ মিস দেয় পরেরবেলা দুইবেলারডা একচোডে খাওয়ায়, হ এক্কালে দুইবেলা, অরে হাগ দে, হাগ দে অ্যান্টিবায়োটিক তরিত হেইয়া খাওয়াইছে। না, না, না, খবরদার",barishal,test
audio/test_barishal_0021.wav,"কন দেহি, কতা না জানি না মানে এইগুলি করবা না, রিঅ্যাকশন করবে। খাওয়াইয়া আমিনুইল্লারে মারছিলি না <> মুই প্রথম, মুই অইলো মনে কর চাহা, মোর বদনাম কী ?","কন দেহি, কতা না জানি না মানে এইগুলি করবা না, রিঅ্যাকশন করবে। খাওয়াইয়া আমিনুইল্লারে মারছিলি না মুই প্রথম, মুই অইলো মনে কর চাহা, মোর বদনাম কী ?",barishal,test
audio/test_barishal_0022.wav,"একটা কৌড্ডায় কতডুক ওষুদ থাহে, কয়বেলা খাওয়াইলে কতডুক যায় ওগুলা মুই চাওয়ার লগ লগ কইয়া দেতে আরমু। এ আসলেই আপনে এই এট্টু আগে কইছেন বউরে, বউ মল্লে বালো অইতো <> ওয়া কয় কোন কতা? শান্তি না থাকলে তো এই কতা কয়ই, হেইয়া না ভাবির খাওয়ান লাগবে না মানে ঔষদটা, এহন ধরেন সকালে বেলা যে মুই খাওয়ামু হেসময় ও থাহে ঘুমাইন্না","একটা কৌড্ডায় কতডুক ওষুদ থাহে, কয়বেলা খাওয়াইলে কতডুক যায় ওগুলা মুই চাওয়ার লগ লগ কইয়া দেতে আরমু। এ আসলেই আপনে এই এট্টু আগে কইছেন বউরে, বউ মল্লে বালো অইতো ওয়া কয় কোন কতা? শান্তি না থাকলে তো এই কতা কয়ই, হেইয়া না ভাবির খাওয়ান লাগবে না মানে ঔষদটা, এহন ধরেন সকালে বেলা যে মুই খাওয়ামু হেসময় ও থাহে ঘুমাইন্না",barishal,test
audio/test_barishal_0023.wav,"তা আমি ক্যামতারা খাওয়ামু, জোলাডা খাওয়াইতেও আয় না, হালান, হালান, আর হেয়া এক বেলা, এক বেলা অইলে, কেডা রে? পরের বেলা <> খাওয়াইবে না। কয় এমনি নাচুনি বুড়ি আরো পাইছে ঢোলের বারি, ও সিহার তো পাইবে না, জীবনেও ভুল কইররা সিহার পায় না এইডাই মানুষের তয় এয়া আর বদনাম কতা, করমু যেকালে করমু না, বদনামের কোনো কতা না এডা, এডা বদনাম কী? একবেলা ওষুদ মিস গ্যাছে স্বাভাবিক ওডা যাউক, স্বামীগো এইয়া ই","তা আমি ক্যামতারা খাওয়ামু, জোলাডা খাওয়াইতেও আয় না, হালান, হালান, আর হেয়া এক বেলা, এক বেলা অইলে, কেডা রে? পরের বেলা খাওয়াইবে না। কয় এমনি নাচুনি বুড়ি আরো পাইছে ঢোলের বারি, ও সিহার তো পাইবে না, জীবনেও ভুল কইররা সিহার পায় না এইডাই মানুষের তয় এয়া আর বদনাম কতা, করমু যেকালে করমু না, বদনামের কোনো কতা না এডা, এডা বদনাম কী? একবেলা ওষুদ মিস গ্যাছে স্বাভাবিক ওডা যাউক, স্বামীগো এইয়া ই",barishal,test
audio/test_barishal_0024.wav,"খতব্বাস। খতব্বাস না, কোনো বউ তুই মরতে কইলেই মরবে? খতব্বাস না হোনেন কোনোদিনও যাইয়া কয় না মোর স্বামী এরম, মোর স্বামী ওরম। আমনেরে আমি একটা কতা কই, এডা খতব্বাস না, কিন্তু ব্যাডারাই কয় যাইয়া, এইডা খতব্বাস না এইডা একটা এইডা এইডা শরম, পরিবর্তন অওয়ার প্রয়জোন আছে। হয়, না, না ভাবি অরে নিয়া তিনডা জিংক সিরাপ খাওয়ান","খতব্বাস। খতব্বাস না, কোনো বউ তুই মরতে কইলেই মরবে? খতব্বাস না হোনেন কোনোদিনও যাইয়া কয় না মোর স্বামী এরম, মোর স্বামী ওরম। আমনেরে আমি একটা কতা কই, এডা খতব্বাস না, কিন্তু ব্যাডারাই কয় যাইয়া, এইডা খতব্বাস না এইডা একটা এইডা এইডা শরম, পরিবর্তন অওয়ার প্রয়জোন আছে। হয়, না, না ভাবি অরে নিয়া তিনডা জিংক সিরাপ খাওয়ান",barishal,test
audio/test_barishal_0025.wav,"এ দিদি হোনেন, আমনে এই কতাডা কন না, মাইয়ায় না খাইলে আমনে খাইবেন, শাজাহান ডাক্তার যে ওষুদটা খাওয়ায় না পোলাপান রে? ওনার কিন্তু ওই যে গুড়ি গুড়ি ট্যাবলেটটা দেয় সাদা, এই ট্যাবলেটটা বাচ্চাগো জেন্যে কঠিন উপগারী জিনিস, আগে তেরো টাকা, এই লোক, বেশি লাগে না, মনে করেন তিনদিন খাওয়ানের পর যেই রোগটার লইগগা আনি বালো অইয়া গ্যালে ওইডা আর খাওয়ায় না, এতো কইছি যে এই ওষুদ হালাবি না","এ দিদি হোনেন, আমনে এই কতাডা কন না, মাইয়ায় না খাইলে আমনে খাইবেন, শাজাহান ডাক্তার যে ওষুদটা খাওয়ায় না পোলাপান রে? ওনার কিন্তু ওই যে গুড়ি গুড়ি ট্যাবলেটটা দেয় সাদা, এই ট্যাবলেটটা বাচ্চাগো জেন্যে কঠিন উপগারী জিনিস, আগে তেরো টাকা, এই লোক, বেশি লাগে না, মনে করেন তিনদিন খাওয়ানের পর যেই রোগটার লইগগা আনি বালো অইয়া গ্যালে ওইডা আর খাওয়ায় না, এতো কইছি যে এই ওষুদ হালাবি না",barishal,test
audio/test_barishal_0026.wav,"এই ওষুদ হালাবি না এইয়া মোডে বুজান যায় না, আর হোমিপ্যাতিতে, যে বোতল মনে করেন আমনেরে মুই দেহাইতারমু, আমনের মাতা নষ্ট অইয়া যাইবে যে গুড়া-গাড়ার ওষুদ আইন্না এইরম হালাই দেয় আইন্না। ওই অ্যাতে মোগো ওই গরে, ওইয়া খাইতে দুর্বল করে আর? এই যে কইছি না যেন ওষদ","এই ওষুদ হালাবি না এইয়া মোডে বুজান যায় না, আর হোমিপ্যাতিতে, যে বোতল মনে করেন আমনেরে মুই দেহাইতারমু, আমনের মাতা নষ্ট অইয়া যাইবে যে গুড়া-গাড়ার ওষুদ আইন্না এইরম হালাই দেয় আইন্না। ওই অ্যাতে মোগো ওই গরে, ওইয়া খাইতে দুর্বল করে আর? এই যে কইছি না যেন ওষদ",barishal,test
audio/test_barishal_0027.wav,"এই এক ফির এই কাম করছে মোর পোলারে, মোর মাতা, মুই মনে কর মাতায় আত দিছি যে পোলা যে বাইচ্চা আছে এহনো। দুই ফির, এক ফির মিস গ্যাছে, হেই দুই ফিরেরডা একচোডে খাওয়াই দেছে, খাওয়াইছে। ওইরম কইরো না","এই এক ফির এই কাম করছে মোর পোলারে, মোর মাতা, মুই মনে কর মাতায় আত দিছি যে পোলা যে বাইচ্চা আছে এহনো। দুই ফির, এক ফির মিস গ্যাছে, হেই দুই ফিরেরডা একচোডে খাওয়াই দেছে, খাওয়াইছে। ওইরম কইরো না",barishal,test
audio/test_barishal_0028.wav,"না হেয়া খাওয়াই, এ বদনাম করিস না। হ খালি আছে ভাইয়া বদনাম করে <> খাবার দিছি, আবার, কতা কইও না, কতা কইও না, এইডার আগের টিরিপ যে একটা জিংক সিরাপ, কয়ডা আনছিলাম? একটা না দুইডা? কী?","না হেয়া খাওয়াই, এ বদনাম করিস না। হ খালি আছে ভাইয়া বদনাম করে খাবার দিছি, আবার, কতা কইও না, কতা কইও না, এইডার আগের টিরিপ যে একটা জিংক সিরাপ, কয়ডা আনছিলাম? একটা না দুইডা? কী?",barishal,test
audio/test_barishal_0029.wav,"এই হেন্নাগো আরেকবার আনলাম না? এট্টা আনছি তয় কী কইছিলাম? যে এডা খাওয়ানের শেষ অওয়ার একদিন আগে আমারে কবি যে শ্যাষ হেলে আরো তিন ফাইল আনমু। এ ঐশি ম্যাগ করছে দেহি, জামা-কাফুড় কয়ডা লই আয়। আমারে কস নাই আর আমি খেয়াল কইররা আনিও নাই। আবার কাইলকে আনমু, এই যা তরতরি, তরতরি আর কয়","এই হেন্নাগো আরেকবার আনলাম না? এট্টা আনছি তয় কী কইছিলাম? যে এডা খাওয়ানের শেষ অওয়ার একদিন আগে আমারে কবি যে শ্যাষ হেলে আরো তিন ফাইল আনমু। এ ঐশি ম্যাগ করছে দেহি, জামা-কাফুড় কয়ডা লই আয়। আমারে কস নাই আর আমি খেয়াল কইররা আনিও নাই। আবার কাইলকে আনমু, এই যা তরতরি, তরতরি আর কয়",barishal,test
audio/test_barishal_0030.wav,"খামু না <> বিষ্টি আইবে, হারাদিন কাম করে, অর চে আমার মাইয়া বালো, সোংসারি করে মোর মাইয়ায়, আড়ি-পাতিল মাজে, জামা ধোয়, বরিশাল গেছিলি কাইল? ভালো চাদইর, এ লইয়া বাড়ি যা, কী অইছে?","খামু না বিষ্টি আইবে, হারাদিন কাম করে, অর চে আমার মাইয়া বালো, সোংসারি করে মোর মাইয়ায়, আড়ি-পাতিল মাজে, জামা ধোয়, বরিশাল গেছিলি কাইল? ভালো চাদইর, এ লইয়া বাড়ি যা, কী অইছে?",barishal,test
audio/test_barishal_0031.wav,"খাওয়াইবেন কী জানেন? ওতো ছোটো, শেফালি ফুলের পাতা, তিনডা পাতা লইবেন, হেইতে বালো অইয়া যাইবে, যেডুক রস বাইরায়, তিতা খাইতে তিতা লাগলে এট্টু চিনি মিশাইবেন, চিনি মিছরি আছে না? শেফালি ফুলের পাতা খাওয়ামু, এই এক কেজি মিছরি আনছি সাড়-তিনশো টাহায়, দুলাল মিছরি ইন্ডিয়ান, এ ওই দেহি মোগো ওইহেনে আছে, উই উই, হেডিও তো খায়, মোগো ওইহেনে আছে, মুই তো এট্টা <> ওয়া দেহি রাস্তায় অবাব নাই","খাওয়াইবেন কী জানেন? ওতো ছোটো, শেফালি ফুলের পাতা, তিনডা পাতা লইবেন, হেইতে বালো অইয়া যাইবে, যেডুক রস বাইরায়, তিতা খাইতে তিতা লাগলে এট্টু চিনি মিশাইবেন, চিনি মিছরি আছে না? শেফালি ফুলের পাতা খাওয়ামু, এই এক কেজি মিছরি আনছি সাড়-তিনশো টাহায়, দুলাল মিছরি ইন্ডিয়ান, এ ওই দেহি মোগো ওইহেনে আছে, উই উই, হেডিও তো খায়, মোগো ওইহেনে আছে, মুই তো এট্টা ওয়া দেহি রাস্তায় অবাব নাই",barishal,test
audio/test_barishal_0032.wav,"একপদের গাছ লাগাইন্না, পোলাপান <> বালাপাতা, বালাপাতার রস, কী পাতা? বালাপাতা। ও চুপ করো। আছে বালাপাতাও আছে। ওর না চুপ করতে ক, এ বালাপাতা মুই চিনি না লই আয় দেহি, ওই ওই তুই কিনবি কী? তোর","একপদের গাছ লাগাইন্না, পোলাপান বালাপাতা, বালাপাতার রস, কী পাতা? বালাপাতা। ও চুপ করো। আছে বালাপাতাও আছে। ওর না চুপ করতে ক, এ বালাপাতা মুই চিনি না লই আয় দেহি, ওই ওই তুই কিনবি কী? তোর",barishal,test
