file,transcript,transcript_clean,dialect,split
audio/test_chittagong_0011.wav,"<> ডেইলি হওয়ার দরে বাইঝতো লাইগগো, হিসাব গরো, তুই হিসাব গরো না, এন্ডে হনে কি হর নে! গুরাইয়া হাই ফেলার নে হনো স, না না ওবা <> খালা আছেদেই, আই তো এনডিললা নদি তদি ইদানিঙ।","ডেইলি হওয়ার দরে বাইঝতো লাইগগো, হিসাব গরো, তুই হিসাব গরো না, এন্ডে হনে কি হর নে! গুরাইয়া হাই ফেলার নে হনো স, না না ওবা খালা আছেদেই, আই তো এনডিললা নদি তদি ইদানিঙ।",chittagong,test
audio/test_chittagong_0012.wav,"হারণ সানজুর আব্বু আগে অফিসুত্তুন ডিম, ইয়া গইত্তো ইতারারে টিফিন হিসাবে। এহন ত ইয়ুনও ন আনে ত <> ডিমর দাম বাড়ি গিয়ি দে এরি। ডিমর দাম বাড়ি গেইয়ে অ বইন, একজে এইল্লা ন ফাইর। তারফরে দ্বিতীয় হতা অইলো দে গ্যায়া ন অর, ওই দরহার অয় দে","হারণ সানজুর আব্বু আগে অফিসুত্তুন ডিম, ইয়া গইত্তো ইতারারে টিফিন হিসাবে। এহন ত ইয়ুনও ন আনে ত ডিমর দাম বাড়ি গিয়ি দে এরি। ডিমর দাম বাড়ি গেইয়ে অ বইন, একজে এইল্লা ন ফাইর। তারফরে দ্বিতীয় হতা অইলো দে গ্যায়া ন অর, ওই দরহার অয় দে",chittagong,test
audio/test_chittagong_0013.wav,"ডিম শান্তর আব্বুরে আগে তিননো দিতাম এহন দুউয়ো। এই সাজিদ্যে খইয়্যেদে আরো খয়দে দুউয়োও নইদ্দযো, ওকগো দও ডিম ডেইলি। তো দুউয়ো তো দেওন ফরিবু ইবার শরীল অনুযায়ী ইবারে দেওন ন ফরিবু না <> ওষুধ যেতদিন চলে। ইয়ে তো নমাস অই যাইগেইয়্যে আরও তিন মাস আছে। তিন মাস খষ্ট গরি খাবান ফরিবু দে এরি","ডিম শান্তর আব্বুরে আগে তিননো দিতাম এহন দুউয়ো। এই সাজিদ্যে খইয়্যেদে আরো খয়দে দুউয়োও নইদ্দযো, ওকগো দও ডিম ডেইলি। তো দুউয়ো তো দেওন ফরিবু ইবার শরীল অনুযায়ী ইবারে দেওন ন ফরিবু না ওষুধ যেতদিন চলে। ইয়ে তো নমাস অই যাইগেইয়্যে আরও তিন মাস আছে। তিন মাস খষ্ট গরি খাবান ফরিবু দে এরি",chittagong,test
audio/test_chittagong_0014.wav,"দাম বাড়ি গেইয়্যে দে আরি। আইচ্ছা ঠিক আছে <> আফা রাহি তাইলে, দোয়া গইরগু। আইচ্ছা ঠিক আছে। আইচ্ছা আস্লামুয়ালাইকুম। ওয়ালাইকুম হ্যালো! হ্যালো?","দাম বাড়ি গেইয়্যে দে আরি। আইচ্ছা ঠিক আছে আফা রাহি তাইলে, দোয়া গইরগু। আইচ্ছা ঠিক আছে। আইচ্ছা আস্লামুয়ালাইকুম। ওয়ালাইকুম হ্যালো! হ্যালো?",chittagong,test
audio/test_chittagong_0015.wav,"আসসালামু আলাইকুম। ওয়ালাইকুম আসসালাম, ওডি ক্যান আছস? কী হবর তোর? কোনো খবরপাতি নাই দে তোর তে! গম আছি, গম আছি। তুই ভালো আছস? আছি ওডি, ভালা আছি। খোনোরখম আছি দে এরি। নাস্তা গইরজুস? অ গইরজি, তুই গইরগুস না?","আসসালামু আলাইকুম। ওয়ালাইকুম আসসালাম, ওডি ক্যান আছস? কী হবর তোর? কোনো খবরপাতি নাই দে তোর তে! গম আছি, গম আছি। তুই ভালো আছস? আছি ওডি, ভালা আছি। খোনোরখম আছি দে এরি। নাস্তা গইরজুস? অ গইরজি, তুই গইরগুস না?",chittagong,test
audio/test_chittagong_0016.wav,"অ। খোনোরখম কা? ওডি, ন খইস ও বইন। জ্বালার শেষ নাই এডে। কিওর জ্বালা? ও বইন, খরদে না এডে? দুনিয়ার জ্বালা বেয়াকগিন এই এডে। যে গরম ফরের ও বইন! ঘুম <> যাইতও ন ফারির ক্যান","অ। খোনোরখম কা? ওডি, ন খইস ও বইন। জ্বালার শেষ নাই এডে। কিওর জ্বালা? ও বইন, খরদে না এডে? দুনিয়ার জ্বালা বেয়াকগিন এই এডে। যে গরম ফরের ও বইন! ঘুম যাইতও ন ফারির ক্যান",chittagong,test
audio/test_chittagong_0017.wav,"আইচ্ছা। তোরার খবরপাতি নাই কা? খইরদি আঁরার অবস্থাও এইল্লা। কি গরমে ঝুলইর খতক্ষণ, আবার ফুয়াইর, আবার ঘামইর। ওডি, দিনে ফাঁচবার গোসল গইরলেও ন অর ওডি। হুম, নাস্তা গইরজুস? ঘামাইর যে আরও দশবার গরি ফান।","আইচ্ছা। তোরার খবরপাতি নাই কা? খইরদি আঁরার অবস্থাও এইল্লা। কি গরমে ঝুলইর খতক্ষণ, আবার ফুয়াইর, আবার ঘামইর। ওডি, দিনে ফাঁচবার গোসল গইরলেও ন অর ওডি। হুম, নাস্তা গইরজুস? ঘামাইর যে আরও দশবার গরি ফান।",chittagong,test
audio/test_chittagong_0018.wav,"অ গইরজি, তুই গইরগুস না? অ গইরজি। তো ফরালেখা- টেখার কি অবস্থা তোর? ওডি ফরালেখার খতা খরদে না? এই ফরালেখা গইরগুম যেত্তে ভাবি এত্তে মনত আকাশ-ফাতাল ইয়্যিন ভাবতে অরদে এরি। আর ফরালেখা খরতুন আঁর?","অ গইরজি, তুই গইরগুস না? অ গইরজি। তো ফরালেখা- টেখার কি অবস্থা তোর? ওডি ফরালেখার খতা খরদে না? এই ফরালেখা গইরগুম যেত্তে ভাবি এত্তে মনত আকাশ-ফাতাল ইয়্যিন ভাবতে অরদে এরি। আর ফরালেখা খরতুন আঁর?",chittagong,test
audio/test_chittagong_0019.wav,"আঁই ফরালেখা গইরতাম বইলে খইদে আজিয়ে গম গরি ফইরগুম। গম গরি ফইরগুম মানে গম গরি ফইরগুম। বই ইবে খুলিলি আর ফইরতু মনে ন খয়। মনে খয়দে আরও খতক্ষণ মোবাইল টিবি। এ মোবাইল গো আঁর জীবন নান শেষ গরি দিয়্যিল, ত্যানাফাডা বানাই ফালাইয়্যে। ওডি আর ন খইস মোবাইলর খতা।","আঁই ফরালেখা গইরতাম বইলে খইদে আজিয়ে গম গরি ফইরগুম। গম গরি ফইরগুম মানে গম গরি ফইরগুম। বই ইবে খুলিলি আর ফইরতু মনে ন খয়। মনে খয়দে আরও খতক্ষণ মোবাইল টিবি। এ মোবাইল গো আঁর জীবন নান শেষ গরি দিয়্যিল, ত্যানাফাডা বানাই ফালাইয়্যে। ওডি আর ন খইস মোবাইলর খতা।",chittagong,test
audio/test_chittagong_0020.wav,"শেষ! শেষ! শেষ! তই তোর ফরালেখা ক্যান চলে? আঁর ফরালেখা ন খইস, আঁর একূল-ওকূল ওকূল খোনোকিছুই নাই। ক্যায়া? এইযে আঁর পয়েন্ট খম আইসসে তো খোনোমিক্কে নাম-টাম ন আইয়্যের, ট্যানশনত আছি। ওডি, খরদে না! আঁরও ইক্কেত ওডি।","শেষ! শেষ! শেষ! তই তোর ফরালেখা ক্যান চলে? আঁর ফরালেখা ন খইস, আঁর একূল-ওকূল ওকূল খোনোকিছুই নাই। ক্যায়া? এইযে আঁর পয়েন্ট খম আইসসে তো খোনোমিক্কে নাম-টাম ন আইয়্যের, ট্যানশনত আছি। ওডি, খরদে না! আঁরও ইক্কেত ওডি।",chittagong,test
audio/test_chittagong_0021.wav,"এডে আঁর মা ওকগো ওডি চিল্লাচিল্লি লই থাহে, ফইত্যদিন খান এক্কান ঝালাপালা গরি ফালার। কী আর খইবি? ফইত্যদিন খয়দে ফরালেখা গইরগুস দে না? মরার ফরালেখা গইরগুস দে। আরও গম গরি মোবাইল টিপ গই। মোবাইল ইবা লই বউত জ্বালাত আছি। তই মোবাইল টিবর কা? তুই আইজো ছোডো নয় নি?","এডে আঁর মা ওকগো ওডি চিল্লাচিল্লি লই থাহে, ফইত্যদিন খান এক্কান ঝালাপালা গরি ফালার। কী আর খইবি? ফইত্যদিন খয়দে ফরালেখা গইরগুস দে না? মরার ফরালেখা গইরগুস দে। আরও গম গরি মোবাইল টিপ গই। মোবাইল ইবা লই বউত জ্বালাত আছি। তই মোবাইল টিবর কা? তুই আইজো ছোডো নয় নি?",chittagong,test
audio/test_chittagong_0022.wav,"অয়ো ওডি, আরেক্কান খস দে না তুই? হুম। মোবাইল ইবে লইলে খইদি ফাঁচ মিনিট টিবি রাখি দিয়্যুম। এডে ফাঁচ ঘন্টায়ও রাইখতে মনে ন খয় মোবাইল ইবে। ইয়্যেনই ওডি। বউত নেশা-নেশা। অয়ো ওডি, মোবাইল ইবেত কী মরা আছে খনে জানে। তই এতোদিন চিটাগংত কী কী গইরগুস, খসুনা।","অয়ো ওডি, আরেক্কান খস দে না তুই? হুম। মোবাইল ইবে লইলে খইদি ফাঁচ মিনিট টিবি রাখি দিয়্যুম। এডে ফাঁচ ঘন্টায়ও রাইখতে মনে ন খয় মোবাইল ইবে। ইয়্যেনই ওডি। বউত নেশা-নেশা। অয়ো ওডি, মোবাইল ইবেত কী মরা আছে খনে জানে। তই এতোদিন চিটাগংত কী কী গইরগুস, খসুনা।",chittagong,test
audio/test_chittagong_0023.wav,"চিটাগংত কী কী গইরগি খর দে না? চিটাগংত গেলাম, এডে ঘুরিলাম-ঘারিলাম, বেয়াকগুনেরে লইয়েরে ফুচকা-টুচকা খাইতাম গেলাম, ফুচকা-টুচকা খাই আইয়্যেরে বইন, আর ন খইস ও বইন যেন অবস্থা অই গেইয়্যেগই। বেশি গরম ফইরযে তো","চিটাগংত কী কী গইরগি খর দে না? চিটাগংত গেলাম, এডে ঘুরিলাম-ঘারিলাম, বেয়াকগুনেরে লইয়েরে ফুচকা-টুচকা খাইতাম গেলাম, ফুচকা-টুচকা খাই আইয়্যেরে বইন, আর ন খইস ও বইন যেন অবস্থা অই গেইয়্যেগই। বেশি গরম ফইরযে তো",chittagong,test
audio/test_chittagong_0024.wav,"এনে খাই আইয়্যেরে অবস্থা টাইট। এরতুন, আবার এডে আবার ডাক্তারের খাছে গেলাম। ওষুধপাতি খাইলাম, বউত কষ্ট গরি ইয়া গরি দি। আঁর মা ওকগো আঁরে অসুখের মইদ্দে মাইরতে মাইরতে ও বইন ফিট ইবে বুন্দাবুন্দা বানাই ফালাইয়্যে।","এনে খাই আইয়্যেরে অবস্থা টাইট। এরতুন, আবার এডে আবার ডাক্তারের খাছে গেলাম। ওষুধপাতি খাইলাম, বউত কষ্ট গরি ইয়া গরি দি। আঁর মা ওকগো আঁরে অসুখের মইদ্দে মাইরতে মাইরতে ও বইন ফিট ইবে বুন্দাবুন্দা বানাই ফালাইয়্যে।",chittagong,test
audio/test_chittagong_0025.wav,হ্যাঁ বেশি ভালা অইয়্যে এব্বেরে। গরমের ভিতুরে ইন্দি মইরতু যর কা? ওডি মনে খইয়্যে দে এক্কান ফুচকা খাইতাম যাই। এডে ফুচকা খাইয়েরে ক্যান বারোটা বাজি গিয়্যে ওডি। আঁর মার মাইরও খওন ফইরজে ওয়ারে। ভাইয়ের তে বলে কী খানের সমইস্যা অইয়্যে? অ্যাঁ।,হ্যাঁ বেশি ভালা অইয়্যে এব্বেরে। গরমের ভিতুরে ইন্দি মইরতু যর কা? ওডি মনে খইয়্যে দে এক্কান ফুচকা খাইতাম যাই। এডে ফুচকা খাইয়েরে ক্যান বারোটা বাজি গিয়্যে ওডি। আঁর মার মাইরও খওন ফইরজে ওয়ারে। ভাইয়ের তে বলে কী খানের সমইস্যা অইয়্যে? অ্যাঁ।,chittagong,test
audio/test_chittagong_0026.wav,"ভাইয়ারতে বলে খানত কী অইয়্যে, ডাক্তারেরা খাছে লই গেইয়্যিল? অয়ো ওডি। অ। তো <> তারা বেয়াকগুনে কিরের? আছে ওডি, ইতারাও খোনোরখম। ইতারাও আঁর ডইল্লা এরি, গোডাদিন মোবাইল ইবা লই লই বই থাহে দে এরি।","ভাইয়ারতে বলে খানত কী অইয়্যে, ডাক্তারেরা খাছে লই গেইয়্যিল? অয়ো ওডি। অ। তো তারা বেয়াকগুনে কিরের? আছে ওডি, ইতারাও খোনোরখম। ইতারাও আঁর ডইল্লা এরি, গোডাদিন মোবাইল ইবা লই লই বই থাহে দে এরি।",chittagong,test
audio/test_chittagong_0027.wav,"ইতের মা ওকগো ফইত্যদিন ফ্যান্নের ফ্যান্নের গরিবো। ইতেরে বলে বিয়া দি ফালাইবু খর ইয়ে। অ আইচ্ছে, এনে বিয়া দি ফেলন দরখার এহনের এইগুনেরে। অ না? খ। কি বিয়া দি ফালারদে ওডি? আইজো গুরা মাইয়াফোয়া।","ইতের মা ওকগো ফইত্যদিন ফ্যান্নের ফ্যান্নের গরিবো। ইতেরে বলে বিয়া দি ফালাইবু খর ইয়ে। অ আইচ্ছে, এনে বিয়া দি ফেলন দরখার এহনের এইগুনেরে। অ না? খ। কি বিয়া দি ফালারদে ওডি? আইজো গুরা মাইয়াফোয়া।",chittagong,test
audio/test_chittagong_0028.wav,বয়সর আগে ফাকি যাইলেগই বিয়া দি ফেলন ন ফরিবু না? ওমা! তই তুই গরিফালাসুনো ওকগো বিয়ে। ওমা! আঁর আইজো বিয়ার বয়স অইয়্যে না? ওমারে মা! বিয়ে বয়স ন অইলেও তো তুই ফাকি গেইয়্যস। ফাকিয়েরে তো ঝুলা অই গেইয়্যসগই,বয়সর আগে ফাকি যাইলেগই বিয়া দি ফেলন ন ফরিবু না? ওমা! তই তুই গরিফালাসুনো ওকগো বিয়ে। ওমা! আঁর আইজো বিয়ার বয়স অইয়্যে না? ওমারে মা! বিয়ে বয়স ন অইলেও তো তুই ফাকি গেইয়্যস। ফাকিয়েরে তো ঝুলা অই গেইয়্যসগই,chittagong,test
audio/test_chittagong_0029.wav,তোরে এ না বিয়া দি ফেলন দরখার। অ্যাঁ বিয়ে লাগে নাকি? গুরো <> ওকগোরে কি খর! ওডি ন খ ইয়্যিন। <> ওকগোরে ইতির মা ওকগো ফইত্যদিন। ইয়া ওডি ইতির মোবাইল উদ্দো লই ফালাইয়্যে।,তোরে এ না বিয়া দি ফেলন দরখার। অ্যাঁ বিয়ে লাগে নাকি? গুরো ওকগোরে কি খর! ওডি ন খ ইয়্যিন। ওকগোরে ইতির মা ওকগো ফইত্যদিন। ইয়া ওডি ইতির মোবাইল উদ্দো লই ফালাইয়্যে।,chittagong,test
audio/test_chittagong_0030.wav,"হুম, কিরিবু সামনে ফরিক্কা নয় নি? অ মোবাইল উইদ্দো লই ফালাইয়্যে। ইতের মা খয়দে তুই মোবাইল রাখিলে ফইরতি ন। অ। আঁর মা ইতির ইয়্যান আঁরে একশোবার উরদি ডাখেদে, ইবে খইবু দে <> ডইল্লে মাইয়াফোয়ার মোবাইল লই ফালাইয়্যে আর তোর তুন কী","হুম, কিরিবু সামনে ফরিক্কা নয় নি? অ মোবাইল উইদ্দো লই ফালাইয়্যে। ইতের মা খয়দে তুই মোবাইল রাখিলে ফইরতি ন। অ। আঁর মা ইতির ইয়্যান আঁরে একশোবার উরদি ডাখেদে, ইবে খইবু দে ডইল্লে মাইয়াফোয়ার মোবাইল লই ফালাইয়্যে আর তোর তুন কী",chittagong,test
audio/test_chittagong_0031.wav,"তুইও দি ফালা মোবাইল, বুইজ্জোস না ওডি? তই ন দওস? ওডি দিয়্যিলাম। মোবাইল ইবে আছাড় মাইরগে তই গোশশায় ওডি। ভাংগি গিয়্যে আবার ঠিকঠাক গরাই আইন্নি বউত চেষ্টা গরি। তোরেও এতো <> দিয়্যে দে খনে? অ্যাঁ?","তুইও দি ফালা মোবাইল, বুইজ্জোস না ওডি? তই ন দওস? ওডি দিয়্যিলাম। মোবাইল ইবে আছাড় মাইরগে তই গোশশায় ওডি। ভাংগি গিয়্যে আবার ঠিকঠাক গরাই আইন্নি বউত চেষ্টা গরি। তোরেও এতো দিয়্যে দে খনে? অ্যাঁ?",chittagong,test
audio/test_chittagong_0032.wav,"হ্যালো? অ্যাঁ ওডি। তই তোর কী খবর? তোর মা ইয়ে ক্যান আছে? আছে আছে, গম আছে। আঁর আম্মু তারা তো ঘুরের। খডে ঘুরের দে? খালিয়ে খালার এডে গিয়্যে বলে, আঁর খালামনির এডে।","হ্যালো? অ্যাঁ ওডি। তই তোর কী খবর? তোর মা ইয়ে ক্যান আছে? আছে আছে, গম আছে। আঁর আম্মু তারা তো ঘুরের। খডে ঘুরের দে? খালিয়ে খালার এডে গিয়্যে বলে, আঁর খালামনির এডে।",chittagong,test
audio/test_chittagong_0033.wav,"অয় না? অ, এহন ঘরোতআই গেইয়্যেগই বলে। এহন কিরের খনে জানে। ও! নাবিদ্দে ওকগোর লাই বুলি খোনোমিক্কে যাইত ও ন ফারের। ক্যায়া? ইতেরে সুতা কিরমিয়ে দিয়্যের দে না? অ ফানলার, খোনোমিক্কে ন যায় ট যায়। এইল্লে ফোয়া ধুরো এরিম্মে মেয়ে মিক্কে ফোয়াউনরে আঁর তে এব্বেরে ঘিন লায়।","অয় না? অ, এহন ঘরোতআই গেইয়্যেগই বলে। এহন কিরের খনে জানে। ও! নাবিদ্দে ওকগোর লাই বুলি খোনোমিক্কে যাইত ও ন ফারের। ক্যায়া? ইতেরে সুতা কিরমিয়ে দিয়্যের দে না? অ ফানলার, খোনোমিক্কে ন যায় ট যায়। এইল্লে ফোয়া ধুরো এরিম্মে মেয়ে মিক্কে ফোয়াউনরে আঁর তে এব্বেরে ঘিন লায়।",chittagong,test
audio/test_chittagong_0034.wav,"ইতেও ফোয়াইয়া উগগো আসে এব্বেরে, আরা বেয়াদবর তের বেয়াদব। ইতারে হন মিক্কে যাইতাম হইলি, ইতার লাই বুলি হন মিক্কে যাইতও ন ফারি। আঁর মা উগগো হয় দে, ইতে ন যাইলে আঁইও ন যাইয়ুম। ঠিকাসে তোর লাই উগগো আমিষ মিক্কে লই আইসসুম অনে আঁই, ক্যান?","ইতেও ফোয়াইয়া উগগো আসে এব্বেরে, আরা বেয়াদবর তের বেয়াদব। ইতারে হন মিক্কে যাইতাম হইলি, ইতার লাই বুলি হন মিক্কে যাইতও ন ফারি। আঁর মা উগগো হয় দে, ইতে ন যাইলে আঁইও ন যাইয়ুম। ঠিকাসে তোর লাই উগগো আমিষ মিক্কে লই আইসসুম অনে আঁই, ক্যান?",chittagong,test
audio/test_chittagong_0035.wav,"লই আইস অ বইন, গম অইবু এক্কানা। অ। তুর সময়ও হাডিবু। অ। ওডি আঁর বাই ইবারে লই হন মিক্কে যাইতও ন ফারি। ইতের লেই বুলি এব্বেরে আঁর মা উদ্দ যনি উদ্দ ক্যানসেল গরি দে। আঁরা বেড়াইতু যাইবার হতা আসিল, ইয়ানও যাইতু ন দে আঁর মা গো।","লই আইস অ বইন, গম অইবু এক্কানা। অ। তুর সময়ও হাডিবু। অ। ওডি আঁর বাই ইবারে লই হন মিক্কে যাইতও ন ফারি। ইতের লেই বুলি এব্বেরে আঁর মা উদ্দ যনি উদ্দ ক্যানসেল গরি দে। আঁরা বেড়াইতু যাইবার হতা আসিল, ইয়ানও যাইতু ন দে আঁর মা গো।",chittagong,test
audio/test_chittagong_0036.wav,"<> ফরিক্কাত ফাস গরিবি না ফেল গরিবি? ওডি, আঁর মা হদ্দে আঁরে, ফরিক্কাত বালা উগগো ফয়েন্ট ফাইলি আইফোন লই দিবু। এঁডে আইফোন ন, আইফোনর ট্যাং ও লই দিতুনু অ বইন। ক্যায়া? আঁই টু ফয়েন্ট ফাইনিও সন্দেহ বইন।","ফরিক্কাত ফাস গরিবি না ফেল গরিবি? ওডি, আঁর মা হদ্দে আঁরে, ফরিক্কাত বালা উগগো ফয়েন্ট ফাইলি আইফোন লই দিবু। এঁডে আইফোন ন, আইফোনর ট্যাং ও লই দিতুনু অ বইন। ক্যায়া? আঁই টু ফয়েন্ট ফাইনিও সন্দেহ বইন।",chittagong,test
