file,transcript,transcript_clean,dialect,split
audio/test_sylhet_0011.wav,"ফড়া লাগে নাই। যেদিন ফূজা অয়, এদিন খেউ ফড়ে না <> সরসত্তীর খাজে ইদিন আমরা টাইমটা ইয়ো খরি বিসর্জন দেই। মানে এদিন ফাইনাল সব বই-খাতা অখল তান খাছে অর্পণ খরা অয়। আর অইলো গিয়া ফূজা <> প্রসাদ-উসাদ খাওয়া অয়। খাওয়ার ফরের দিন তো মার, পূজার পদ্ধতি বলবো নাকি?","ফড়া লাগে নাই। যেদিন ফূজা অয়, এদিন খেউ ফড়ে না সরসত্তীর খাজে ইদিন আমরা টাইমটা ইয়ো খরি বিসর্জন দেই। মানে এদিন ফাইনাল সব বই-খাতা অখল তান খাছে অর্পণ খরা অয়। আর অইলো গিয়া ফূজা প্রসাদ-উসাদ খাওয়া অয়। খাওয়ার ফরের দিন তো মার, পূজার পদ্ধতি বলবো নাকি?",sylhet,test
audio/test_sylhet_0012.wav,"সবতা অই খইন। সবতা <> ঠাকুরের ফূজা খরো <> ঠাকুরের <> সিলেটি ভাষায় <> এ ঠাকুর আইছে ফূজা খরাইয়া ফূজা-উজা খরিয়া ঠাকুর, ঠাকুরের তো বিদি-বিধান, মন্ত্র-তন্ত্র আছে। তারা অনো ফূজা খরোইন। ফূজা শেষ অইলে ফরে ঠাকুররে অঞ্জুলি দেওয়া অইবো। অঞ্জুলি দেওয়া অইলে","সবতা অই খইন। সবতা ঠাকুরের ফূজা খরো ঠাকুরের সিলেটি ভাষায় এ ঠাকুর আইছে ফূজা খরাইয়া ফূজা-উজা খরিয়া ঠাকুর, ঠাকুরের তো বিদি-বিধান, মন্ত্র-তন্ত্র আছে। তারা অনো ফূজা খরোইন। ফূজা শেষ অইলে ফরে ঠাকুররে অঞ্জুলি দেওয়া অইবো। অঞ্জুলি দেওয়া অইলে",sylhet,test
audio/test_sylhet_0013.wav,"মন্ত্র উচ্চারণ, অঞ্জুলি দেওয়া আরকি <> দেওয়ার ফরে তারফরে আমরা প্রসাদটা খাই। প্রসাদ টাইমের বিত্রে খরতায়। যেমন পঞ্চমী তিথিতে আমরা বারোটা ফর্যন্ত আছে, ও মা! বারোটা ফর্যন্ত, বারোটার ভিতরে খরতে অইবো ফূজা। আর যদি একটার টাইম থাখে পঞ্চমী তিথি তাইলে একটার সময়। যেসময়ের যে টাইমটা, যেদিন যেসময় যে টাইম থাখে, ই টাইমের বিত্রে ফূজাটা খরতে অয়।","মন্ত্র উচ্চারণ, অঞ্জুলি দেওয়া আরকি দেওয়ার ফরে তারফরে আমরা প্রসাদটা খাই। প্রসাদ টাইমের বিত্রে খরতায়। যেমন পঞ্চমী তিথিতে আমরা বারোটা ফর্যন্ত আছে, ও মা! বারোটা ফর্যন্ত, বারোটার ভিতরে খরতে অইবো ফূজা। আর যদি একটার টাইম থাখে পঞ্চমী তিথি তাইলে একটার সময়। যেসময়ের যে টাইমটা, যেদিন যেসময় যে টাইম থাখে, ই টাইমের বিত্রে ফূজাটা খরতে অয়।",sylhet,test
audio/test_sylhet_0014.wav,ফূজা করিয়া তার ফরে আমরা প্রসাদটা খাইয়া তারপরে শেষ ফূজাটা <> তারপর সন্ধ্যার সময় <> নিই। সন্ধ্যা আরতি খরা অয়। সাংস্কৃতিক অনুষ্ঠান। ধর্মীয় <> ধর্মীয় গান আছে না? মা সরসত্তীরে গান-টান নিবেদন খরা <> আর ফরের দিন আক,ফূজা করিয়া তার ফরে আমরা প্রসাদটা খাইয়া তারপরে শেষ ফূজাটা তারপর সন্ধ্যার সময় নিই। সন্ধ্যা আরতি খরা অয়। সাংস্কৃতিক অনুষ্ঠান। ধর্মীয় ধর্মীয় গান আছে না? মা সরসত্তীরে গান-টান নিবেদন খরা আর ফরের দিন আক,sylhet,test
audio/test_sylhet_0015.wav,"পূজা শেষ ওইলে সবাইরে <> অত্র এলাকাত যতো মানুষ আছে সবাইরে প্রসাদ <> খাওয়ানো ওয়। কেউ খিচুড়ি খাওয়ায় <> কেউ দরোইন মিষ্টি জাতীয় জিনিস <> জাতীয় জিনিস ইগুলো খাওয়ায়। <> উৎসব, আনন্দ উৎসব <> দরোইন গান, বাজনা, নৃত্য <> যে যা পারে সাংস্কৃতিক অনুষ্ঠান ইগুলো হয়।","পূজা শেষ ওইলে সবাইরে অত্র এলাকাত যতো মানুষ আছে সবাইরে প্রসাদ খাওয়ানো ওয়। কেউ খিচুড়ি খাওয়ায় কেউ দরোইন মিষ্টি জাতীয় জিনিস জাতীয় জিনিস ইগুলো খাওয়ায়। উৎসব, আনন্দ উৎসব দরোইন গান, বাজনা, নৃত্য যে যা পারে সাংস্কৃতিক অনুষ্ঠান ইগুলো হয়।",sylhet,test
audio/test_sylhet_0016.wav,<> তারফরে দরোইন ইয়োতে <> পূজা শেষ হওয়ার পরের দিন <> অঞ্জলি <> রাত্রে তারা সবাই আনন্দ-টানন্দ খরলো। <> খরার ফরে ফরের দিন মার খাছে আওয়ার <> আমরা ইয়ো খরার ইটা খয় <> ওউ কী খরা ওয় <> ঠাকুররে <>,তারফরে দরোইন ইয়োতে পূজা শেষ হওয়ার পরের দিন অঞ্জলি রাত্রে তারা সবাই আনন্দ-টানন্দ খরলো। খরার ফরে ফরের দিন মার খাছে আওয়ার আমরা ইয়ো খরার ইটা খয় ওউ কী খরা ওয় ঠাকুররে,sylhet,test
audio/test_sylhet_0017.wav,"<> গাড়িতে নিয়ে ইয়ো খরা হয়। <> আঞ্চলিক ভাষা যেটা আইচ্ছা খইন ওটাই ইটারে কিতা খয় জানি খইবাইন আরকি। <> ঠাকুররে লইয়া যে বাড়ায়? <> বিসর্জন, বিসর্জন <> আনন্দ খরার লাগি রাস্তা, রোডো-উডো যায় তারা গাড়ি নিয়ে, মারে নিয়ে যায়। <> নেওয়ার ফরে আইসা <> বিসর্জন","গাড়িতে নিয়ে ইয়ো খরা হয়। আঞ্চলিক ভাষা যেটা আইচ্ছা খইন ওটাই ইটারে কিতা খয় জানি খইবাইন আরকি। ঠাকুররে লইয়া যে বাড়ায়? বিসর্জন, বিসর্জন আনন্দ খরার লাগি রাস্তা, রোডো-উডো যায় তারা গাড়ি নিয়ে, মারে নিয়ে যায়। নেওয়ার ফরে আইসা বিসর্জন",sylhet,test
audio/test_sylhet_0018.wav,"<> ওটা দূর্গা পূজাত খরোইন নানি? না সব পূজাত <> দূর্গা পূজাতও খরি, স্বরসতী পূজাতও খরি। দূর্গা পূজাটা সবচেয়ে বড় <> দর্মীয় উৎসব আমরার। আচ্ছা তে দূর্গা পূজা লইয়া কিচ্ছু খইন। <> আন্টি আঞ্চলিক ভাষায় <> খইবা। দূর্গা পূজা তো আমরার তিন দিন অনুষ্ঠান ওয়। <> মুট ওইলো দূর্গা পূজা ষষ্ঠী","ওটা দূর্গা পূজাত খরোইন নানি? না সব পূজাত দূর্গা পূজাতও খরি, স্বরসতী পূজাতও খরি। দূর্গা পূজাটা সবচেয়ে বড় দর্মীয় উৎসব আমরার। আচ্ছা তে দূর্গা পূজা লইয়া কিচ্ছু খইন। আন্টি আঞ্চলিক ভাষায় খইবা। দূর্গা পূজা তো আমরার তিন দিন অনুষ্ঠান ওয়। মুট ওইলো দূর্গা পূজা ষষ্ঠী",sylhet,test
audio/test_sylhet_0019.wav,"ষষ্ঠীর আগের দিন <> সবাই নিরামিষ-টিরামিষ খায়। অনেখে খায়। অনেখে খায় না। <> ইটা <> কিন্তু আমরা বেশিরবাগ সময় খাই। নিরামিষ খাই। <> তিন দিন আমরা <> নিরামিষ খাই। <> দশমীর দিন ইদিন নিরামিষ খাওয়া <> সেদিন সবাই ভালো খায়। মাছ, মাংস, পিঠা-টিটা মানে <> আফনেরা তো <>","ষষ্ঠীর আগের দিন সবাই নিরামিষ-টিরামিষ খায়। অনেখে খায়। অনেখে খায় না। ইটা কিন্তু আমরা বেশিরবাগ সময় খাই। নিরামিষ খাই। তিন দিন আমরা নিরামিষ খাই। দশমীর দিন ইদিন নিরামিষ খাওয়া সেদিন সবাই ভালো খায়। মাছ, মাংস, পিঠা-টিটা মানে আফনেরা তো",sylhet,test
audio/test_sylhet_0020.wav,"ফ্রতমা তিকা শুরু ওয় কিতা <> প্রতমা না <> ষষ্ঠীর দিন শুরু হয়। ষষ্ঠীর দিন ফর প্রথমে সন্ধ্যার সময় বেল গাছের নিচে পূজা খরা ওয়। <> বেল গাছের নিচে পূজা খরা ওয় প্রথম দিন। <> টাইম আছে, ষষ্ঠীর টাইম।","ফ্রতমা তিকা শুরু ওয় কিতা প্রতমা না ষষ্ঠীর দিন শুরু হয়। ষষ্ঠীর দিন ফর প্রথমে সন্ধ্যার সময় বেল গাছের নিচে পূজা খরা ওয়। বেল গাছের নিচে পূজা খরা ওয় প্রথম দিন। টাইম আছে, ষষ্ঠীর টাইম।",sylhet,test
audio/test_sylhet_0021.wav,<> টাইমের বিত্রে পূজাটা খরতে ওয় বেল গাছের নিচে। <> তারফরে প্রথম দিন <> পূজাটা ওয় সপ্তমী পূজা। সপ্তমী পূজার দিন <> সবাই আমরা <> না খেয়ে মার খাছে গিয় অঞ্জলি প্রদান <> পূজা ঠাকুরে খরবে।,টাইমের বিত্রে পূজাটা খরতে ওয় বেল গাছের নিচে। তারফরে প্রথম দিন পূজাটা ওয় সপ্তমী পূজা। সপ্তমী পূজার দিন সবাই আমরা না খেয়ে মার খাছে গিয় অঞ্জলি প্রদান পূজা ঠাকুরে খরবে।,sylhet,test
audio/test_sylhet_0022.wav,"বিধি অনুসারে পূজা খরবে। খরার ফরে মার খাছে যে অঞ্জলি টাইমের সময় মাইকে এনাউন্স খরে। আমরা গিয়া অঞ্জলি দেই। ইদিন পূজা খরা ওয়, সপ্তমী পূজা। পূজার ফরে ইখানো প্রসাদ খাওয়ানো হয়। মানে ঘরে আমরা খুব বেশি আনন্দ। প্রসাদ খাওয়ানো ওয়, তারফরে দরোইন খিচুড়ি-টিচুড়ি খাওয়া <> সবকিছুই সপ্তমী পূজা","বিধি অনুসারে পূজা খরবে। খরার ফরে মার খাছে যে অঞ্জলি টাইমের সময় মাইকে এনাউন্স খরে। আমরা গিয়া অঞ্জলি দেই। ইদিন পূজা খরা ওয়, সপ্তমী পূজা। পূজার ফরে ইখানো প্রসাদ খাওয়ানো হয়। মানে ঘরে আমরা খুব বেশি আনন্দ। প্রসাদ খাওয়ানো ওয়, তারফরে দরোইন খিচুড়ি-টিচুড়ি খাওয়া সবকিছুই সপ্তমী পূজা",sylhet,test
audio/test_sylhet_0023.wav,তারফরে অইলো অষ্টমী ফূজা। অষ্টমী অইলো মেইন। <> দূর্গাফূজা। দ্বিতীয় দিন। ইটা অইলো বড় ফূজা অষ্টমী তিথিত। অষ্টমী তিথির দিন আমরা ইয়ো খরা অয়। <> নাকে <> বেশি সময় না। দশটা-এগারোটা <> ফর্যন্ত আমরা উফাস থাকি।,তারফরে অইলো অষ্টমী ফূজা। অষ্টমী অইলো মেইন। দূর্গাফূজা। দ্বিতীয় দিন। ইটা অইলো বড় ফূজা অষ্টমী তিথিত। অষ্টমী তিথির দিন আমরা ইয়ো খরা অয়। নাকে বেশি সময় না। দশটা-এগারোটা ফর্যন্ত আমরা উফাস থাকি।,sylhet,test
audio/test_sylhet_0024.wav,"<> তার ফরে আমরা খাই। অঞ্জুলি দেওয়া অইলো মার খাছে। দিলাম। দিয়া গিয়া আমরা অঞ্জুলির প্রসাদ দেওয়া অয়। প্রসাদে ফল-ফসারী, খাচা প্রসাদ এগুলি দেওয়া অয় আরকি। এগুলি খাওয়ার ফরে যেমন দুপুরে <> বাত খাওয়ার টাইম অইলো তখন খিছুড়ি খাওয়ানি অয় <>মন্দিরোই আমরা খাই।","তার ফরে আমরা খাই। অঞ্জুলি দেওয়া অইলো মার খাছে। দিলাম। দিয়া গিয়া আমরা অঞ্জুলির প্রসাদ দেওয়া অয়। প্রসাদে ফল-ফসারী, খাচা প্রসাদ এগুলি দেওয়া অয় আরকি। এগুলি খাওয়ার ফরে যেমন দুপুরে বাত খাওয়ার টাইম অইলো তখন খিছুড়ি খাওয়ানি অয় মন্দিরোই আমরা খাই।",sylhet,test
audio/test_sylhet_0025.wav,<> তখন বাসাত বেশি রান্না খরি না। <> তখন আমরা গিয়া খাইছি। খিচুড়ি-টিচুড়ি ফরে গুরা-গুরি সব খরা। ইখানউ সাংস্কৃতিক অনুষ্ঠান হয়। <> বহুত বড় ই অনুষ্ঠান। আর পূজার তো দশভুজা মা দূর্গায় খতো সিস্টেমে যে পূজা খরা ওয়। মানে অনেখ কিছু দেওয়া ওয় ঠাকুরের খাছে। <>,তখন বাসাত বেশি রান্না খরি না। তখন আমরা গিয়া খাইছি। খিচুড়ি-টিচুড়ি ফরে গুরা-গুরি সব খরা। ইখানউ সাংস্কৃতিক অনুষ্ঠান হয়। বহুত বড় ই অনুষ্ঠান। আর পূজার তো দশভুজা মা দূর্গায় খতো সিস্টেমে যে পূজা খরা ওয়। মানে অনেখ কিছু দেওয়া ওয় ঠাকুরের খাছে।,sylhet,test
audio/test_sylhet_0026.wav,"দশ দিন যে পাঁছ জন ঠাকুর আছোইন পাঁছজন নাম দূর্গা, শিব, লক্ষী, লক্ষী তারফরে স্বরস্বতী, গনেশ, কার্তিক, প্রতিমা। <> সবাই সব পাঁছ ছয় জনরে কাপড় প্রত্যেকদিন কাপড় দেওয়া ওয়। নতুন কাপড়, নতুন গয়না","দশ দিন যে পাঁছ জন ঠাকুর আছোইন পাঁছজন নাম দূর্গা, শিব, লক্ষী, লক্ষী তারফরে স্বরস্বতী, গনেশ, কার্তিক, প্রতিমা। সবাই সব পাঁছ ছয় জনরে কাপড় প্রত্যেকদিন কাপড় দেওয়া ওয়। নতুন কাপড়, নতুন গয়না",sylhet,test
audio/test_sylhet_0027.wav,ই দায়িত্বগুলা খারা নেয়? <> দায়িত্ব <> দায়িত্ব নেয় পুরুতে। যে পূজা খরে পুরোহিত <> আর দায়িত্ব নিব তো কমিটি আছে। <> সব <> আমরা সার্বজনীন <> সবার খাছে চাঁদা নিব। নিয়া ইটা একক নায় পূজা। ইটা সার্বজনীন পূজা।,ই দায়িত্বগুলা খারা নেয়? দায়িত্ব দায়িত্ব নেয় পুরুতে। যে পূজা খরে পুরোহিত আর দায়িত্ব নিব তো কমিটি আছে। সব আমরা সার্বজনীন সবার খাছে চাঁদা নিব। নিয়া ইটা একক নায় পূজা। ইটা সার্বজনীন পূজা।,sylhet,test
audio/test_sylhet_0028.wav,"সবাইর খাছে চাঁদা নিয়া পূজাটা খরা ওয়। আর ইয়ো আমাদের মন্ত্রণালয় থেকে যে দর্ম মন্ত্রণালয় থেকে দেওয়া ওয় টাখা। <> সবতা মিলিয়া-উলিয়া ওই সবতা মিলাইয়া বড়, বড় ইয়ো দেইন <> সবে টাখা দেইন। <> পূজার মধ্যে অনেক টাখা লাগে তো। <> টাখা এককবাবে <> সবাই টাখা দেয়। দেওয়ার ফরে পূজা খরে অষ্টমী পূজা","সবাইর খাছে চাঁদা নিয়া পূজাটা খরা ওয়। আর ইয়ো আমাদের মন্ত্রণালয় থেকে যে দর্ম মন্ত্রণালয় থেকে দেওয়া ওয় টাখা। সবতা মিলিয়া-উলিয়া ওই সবতা মিলাইয়া বড়, বড় ইয়ো দেইন সবে টাখা দেইন। পূজার মধ্যে অনেক টাখা লাগে তো। টাখা এককবাবে সবাই টাখা দেয়। দেওয়ার ফরে পূজা খরে অষ্টমী পূজা",sylhet,test
audio/test_sylhet_0029.wav,"শেষ ওইলো ইটা। <> তারপরে নবমীর দিন <> সেই একইবাবে পূজা। পূজা ওইলো ঠাকুর <> পূজা খরলো। প্রত্যেক দিন যদি নতুন কাপড় দেওয়া ওয় সব ঠাকুররে। <> আচ্ছা। কাপড় তে সাজাগুজার জিনিস আছে না ঠাকুরের খাছে? ইগুলি দেওয়া ওয়। দেওয়ার ফরে <> সবাই যে ভক্তি খরে, ঠাকুরকে গিয়ে প্রণাম খরে ইটার মাঝে <> সবাই কিন্তু প্রণামী দেয়।","শেষ ওইলো ইটা। তারপরে নবমীর দিন সেই একইবাবে পূজা। পূজা ওইলো ঠাকুর পূজা খরলো। প্রত্যেক দিন যদি নতুন কাপড় দেওয়া ওয় সব ঠাকুররে। আচ্ছা। কাপড় তে সাজাগুজার জিনিস আছে না ঠাকুরের খাছে? ইগুলি দেওয়া ওয়। দেওয়ার ফরে সবাই যে ভক্তি খরে, ঠাকুরকে গিয়ে প্রণাম খরে ইটার মাঝে সবাই কিন্তু প্রণামী দেয়।",sylhet,test
audio/test_sylhet_0030.wav,অনেখ টাখা উঠে প্রণামি <> বা প্রণামি বাক্সের মধ্যে উঠে। তে এখন ই টেখাগুলো কে নেয়? ই টেখাগুলো পুরুতেই নেয়। অনেকে আছে পুরুতরে দেয় না। কমিটি রেখে দেয়। কিন্তু তারফরেও তারা <> তুমার মনে খরো পুরুতে নেওয়ার নেয়। <> ইতা কমিটির উফরে নির্বর খরে।,অনেখ টাখা উঠে প্রণামি বা প্রণামি বাক্সের মধ্যে উঠে। তে এখন ই টেখাগুলো কে নেয়? ই টেখাগুলো পুরুতেই নেয়। অনেকে আছে পুরুতরে দেয় না। কমিটি রেখে দেয়। কিন্তু তারফরেও তারা তুমার মনে খরো পুরুতে নেওয়ার নেয়। ইতা কমিটির উফরে নির্বর খরে।,sylhet,test
audio/test_sylhet_0031.wav,"এ <> ওনেক টাখা উঠে। প্রনামির টাখা। <> সবে সবাই যদি ই দশ-বারো হাজার মানুষ আয় সবাই দশ টাখা খরি দশ টাখার নিছে তো খেও দিত না আরো বেশি দিব। খেও পঞ্চাশ টাখা দেয়, একশ টাখা দেয়। ওউ যার যির মনের ওপর নির্ভর করে। দিলো দিয়া নিলো তে নবমী পূজা শুরু ওইলো। নবমী পূজা","এ ওনেক টাখা উঠে। প্রনামির টাখা। সবে সবাই যদি ই দশ-বারো হাজার মানুষ আয় সবাই দশ টাখা খরি দশ টাখার নিছে তো খেও দিত না আরো বেশি দিব। খেও পঞ্চাশ টাখা দেয়, একশ টাখা দেয়। ওউ যার যির মনের ওপর নির্ভর করে। দিলো দিয়া নিলো তে নবমী পূজা শুরু ওইলো। নবমী পূজা",sylhet,test
