file,transcript,transcript_clean,dialect,split
audio/test_habiganj_0014.wav,"বড়োটা আবার বদ্র আছে। বালা <> ইটা সুন্দরও আছলো বড়োটা <> ইলারেও তো বদ্রই দেখা গেছে। <> ছুটু আরও দুইটা আছে। ইলারে বদ্র দেখা গেলেও ওতোটা বদ্র না ইলা। বড়োলা বেশি বদ্র আছলো। ইলা সুন্দরও <> আমরা ইস্কুলও থাকতো কি, সাজুগুজু খরতো <> নাচানাচি খরতো <>","বড়োটা আবার বদ্র আছে। বালা ইটা সুন্দরও আছলো বড়োটা ইলারেও তো বদ্রই দেখা গেছে। ছুটু আরও দুইটা আছে। ইলারে বদ্র দেখা গেলেও ওতোটা বদ্র না ইলা। বড়োলা বেশি বদ্র আছলো। ইলা সুন্দরও আমরা ইস্কুলও থাকতো কি, সাজুগুজু খরতো নাচানাচি খরতো",habiganj,test
audio/test_habiganj_0015.wav,"<> বড়োলাও আছলো ইরমওই। ইটা তো বেছুলা আছিল, ইটা তো সুন্দর। সুন্দর এরফরে <> বেটা বিয়া দিলাইতা আছিল তাড়াতাড়ি। <> বেটা মনোয় <> না, বেটায় ইটারে যে তাড়াতাড়ি বিয়া দিলাইছে <>","বড়োলাও আছলো ইরমওই। ইটা তো বেছুলা আছিল, ইটা তো সুন্দর। সুন্দর এরফরে বেটা বিয়া দিলাইতা আছিল তাড়াতাড়ি। বেটা মনোয় না, বেটায় ইটারে যে তাড়াতাড়ি বিয়া দিলাইছে",habiganj,test
audio/test_habiganj_0016.wav,"<> আরে, ছেলেটাইনতে বিয়া খইরা শাইরা বালা খামওত্তোই খরছে। দেখছোইননি এরা এখন খতো উফ্রে উটছে? এরা তো শ্বশুরবাড়ি <> খাজ খরে। বন্দরো খাজ খরে? <> পাঁচ ছেলে। দুইটায় ইযাতে বিয়া খরছে। তিনটায় মনোয় বিয়া খরছে সর্বমুট। এখৎটারে মনোয় বেটায় খরাইছে এখৎটারে মনোয় খরাইছে বেটায় আরকি।","আরে, ছেলেটাইনতে বিয়া খইরা শাইরা বালা খামওত্তোই খরছে। দেখছোইননি এরা এখন খতো উফ্রে উটছে? এরা তো শ্বশুরবাড়ি খাজ খরে। বন্দরো খাজ খরে? পাঁচ ছেলে। দুইটায় ইযাতে বিয়া খরছে। তিনটায় মনোয় বিয়া খরছে সর্বমুট। এখৎটারে মনোয় বেটায় খরাইছে এখৎটারে মনোয় খরাইছে বেটায় আরকি।",habiganj,test
audio/test_habiganj_0017.wav,"কেটা যে, <> বেটা যে, বেটার ফন্ডো দিন ফর ফর তিন ফুলা <> আমি ইয়া আল্লা! ইটা ওয় রেকর্ড, রেকর্ড <> গ্রামো। খয়, মাইনষে ব্যাংকো টেখা জমায়। ই বেটা দেখি ফুলা জমাইয়া থইছে। বেটার ফুলা সাট্টা, আট্টা। ওখন কিতা খরতো? বেটার আট ফুলা।","কেটা যে, বেটা যে, বেটার ফন্ডো দিন ফর ফর তিন ফুলা আমি ইয়া আল্লা! ইটা ওয় রেকর্ড, রেকর্ড গ্রামো। খয়, মাইনষে ব্যাংকো টেখা জমায়। ই বেটা দেখি ফুলা জমাইয়া থইছে। বেটার ফুলা সাট্টা, আট্টা। ওখন কিতা খরতো? বেটার আট ফুলা।",habiganj,test
audio/test_habiganj_0018.wav,"<> আল্লাগো আল্লা! <> এরা? এরারে বিয়া, বিয়া খরায় না, খরায় না এরফরে <> একসাতে তিনজনরে খরাইছে। <> এরে তো ওখন খরাইলো না <> সম্পর্ক। বেটা ফাগল, বেটিও ফাগল। <> এরা তো দিতো আছিল না। খুব চেষ্টা খরছে ইলারে অন্য জাগা দিয়া বিয়া দিতো।","আল্লাগো আল্লা! এরা? এরারে বিয়া, বিয়া খরায় না, খরায় না এরফরে একসাতে তিনজনরে খরাইছে। এরে তো ওখন খরাইলো না সম্পর্ক। বেটা ফাগল, বেটিও ফাগল। এরা তো দিতো আছিল না। খুব চেষ্টা খরছে ইলারে অন্য জাগা দিয়া বিয়া দিতো।",habiganj,test
audio/test_habiganj_0019.wav,"এরা আমিরুনরে ইখানো আমিরুনরে জলিলের টাইন বিয়া দিতো আছিল না বিয়া দিবার লাইগগা যে চেষ্টা খরছে এরা। জলিলে জানে সম্পর্ক, তে বিয়া কেমনে খরতো? জলিলে আর আসাদুল এরা বন্দু না? এরা কেমনে, এ কেমনে বিয়া খরতো? এরা বাড়ির মানুষ ফাগল আছলো। ইটা তো টিকোই আছে। না <> ইলার ওইছে গিয়া এর সাতে সম্পর্ক <> সম্ববতো দুইআজার দশ-উশ থাইক্কা। <> বিয়া ওইছে দুই আজার বাইশো। বারো বছরের রিলেশন এরার।","এরা আমিরুনরে ইখানো আমিরুনরে জলিলের টাইন বিয়া দিতো আছিল না বিয়া দিবার লাইগগা যে চেষ্টা খরছে এরা। জলিলে জানে সম্পর্ক, তে বিয়া কেমনে খরতো? জলিলে আর আসাদুল এরা বন্দু না? এরা কেমনে, এ কেমনে বিয়া খরতো? এরা বাড়ির মানুষ ফাগল আছলো। ইটা তো টিকোই আছে। না ইলার ওইছে গিয়া এর সাতে সম্পর্ক সম্ববতো দুইআজার দশ-উশ থাইক্কা। বিয়া ওইছে দুই আজার বাইশো। বারো বছরের রিলেশন এরার।",habiganj,test
audio/test_habiganj_0020.wav,"<> আমি খই, তাইনরে তো আমি আবার আরও তিন দিন ফাইতাম না। তে আমি <> সরাসরি খইয়া লাইছো <> ফরামর্শ খইরা <> খইলাম না? <>","আমি খই, তাইনরে তো আমি আবার আরও তিন দিন ফাইতাম না। তে আমি সরাসরি খইয়া লাইছো ফরামর্শ খইরা খইলাম না?",habiganj,test
audio/test_habiganj_0021.wav,<> তানজুর বাফ খড়া কেমনে বুঝা গেছে? <> বেটা তীরও লটকাইয়া মারতো অলিউর বাই ইতারে। <> ওতো খড়া থাকোন বালা না। বেশি বাইট্টা আটাইলে যে ছিঁড়া যায়গা। <> তানজুর মাও ছেড়া-বেড়া। <> মা ছেড়া-বেড়া টিকোই। <>,তানজুর বাফ খড়া কেমনে বুঝা গেছে? বেটা তীরও লটকাইয়া মারতো অলিউর বাই ইতারে। ওতো খড়া থাকোন বালা না। বেশি বাইট্টা আটাইলে যে ছিঁড়া যায়গা। তানজুর মাও ছেড়া-বেড়া। মা ছেড়া-বেড়া টিকোই।,habiganj,test
audio/test_habiganj_0022.wav,"<> ও মেডাম, এখৎটার মাঝে বুঝি দেলাইতাইন। এখৎটা পিরিয়ডও দেলাইতাইন। <>","ও মেডাম, এখৎটার মাঝে বুঝি দেলাইতাইন। এখৎটা পিরিয়ডও দেলাইতাইন।",habiganj,test
audio/test_habiganj_0023.wav,"পূজা-উজা দিমু। এরফরে গান-উন গাইমু। এরফরে আমরা একটু পার্থনা-উর্থনা খইরা, এরফরেতে আমরা খাইমু, দরজাত তালা দিমু। আর, যারা ওই যে","পূজা-উজা দিমু। এরফরে গান-উন গাইমু। এরফরে আমরা একটু পার্থনা-উর্থনা খইরা, এরফরেতে আমরা খাইমু, দরজাত তালা দিমু। আর, যারা ওই যে",habiganj,test
audio/test_habiganj_0024.wav,"তিন বেলাই পূজা খরে? অনেকে আছে তিন বার পূজা দেয়। সখালেও ঘুম থিকা উইট্টা দিবো নয়টার বিত্রে, আটটার বিত্রে। আবার দুফুরেও দিবো, আবার সন্দ্যার ফরেও দিবো।","তিন বেলাই পূজা খরে? অনেকে আছে তিন বার পূজা দেয়। সখালেও ঘুম থিকা উইট্টা দিবো নয়টার বিত্রে, আটটার বিত্রে। আবার দুফুরেও দিবো, আবার সন্দ্যার ফরেও দিবো।",habiganj,test
audio/test_habiganj_0025.wav,"আইচ্ছা, প্রসাদের মদ্যে কী কী খাবার মানে থাকতেই হবে, বাইদ্যতামূলক? প্রসাদের মদ্যে দুদ জাতীয় খাবারটা বাদ্যতামূলকওই থাকে। আবার ফল-টল বা তুলসী ফাতা তো আমরা বাদ্যতামূলক। তুলসী ফাতা সব, যেকুনু প্রসাদের মদ্যেই তুলসী ফাতা দেই। আর মানে যেটা দিয়া প্রসাদ সাজাইমু, যেটা দিয়া ভুগ দিমু ইটার উফ্রে তুলসী ফাতা দিমু।","আইচ্ছা, প্রসাদের মদ্যে কী কী খাবার মানে থাকতেই হবে, বাইদ্যতামূলক? প্রসাদের মদ্যে দুদ জাতীয় খাবারটা বাদ্যতামূলকওই থাকে। আবার ফল-টল বা তুলসী ফাতা তো আমরা বাদ্যতামূলক। তুলসী ফাতা সব, যেকুনু প্রসাদের মদ্যেই তুলসী ফাতা দেই। আর মানে যেটা দিয়া প্রসাদ সাজাইমু, যেটা দিয়া ভুগ দিমু ইটার উফ্রে তুলসী ফাতা দিমু।",habiganj,test
audio/test_habiganj_0026.wav,"ফুল কি দেওনওই লাগবো? না দেওন লাগতো না? ফুল তো, ফুল সুন্দর্যের লাইগগা। ফুল দিলে ইটা নিজের পূজাটা দিতেও বাল্লাগে। সাজাইলে ইটা মনডাও প্রফুল্ল থাকে। ফুলটা দিয়া সাজাইলে পার্থনা খরতেও বালা লাগে, সুন্দর লাগে, মনে একটা প্রশান্তি আয়। একটু, একটু গবীরবাবে বাব-বক্তিও আয়।","ফুল কি দেওনওই লাগবো? না দেওন লাগতো না? ফুল তো, ফুল সুন্দর্যের লাইগগা। ফুল দিলে ইটা নিজের পূজাটা দিতেও বাল্লাগে। সাজাইলে ইটা মনডাও প্রফুল্ল থাকে। ফুলটা দিয়া সাজাইলে পার্থনা খরতেও বালা লাগে, সুন্দর লাগে, মনে একটা প্রশান্তি আয়। একটু, একটু গবীরবাবে বাব-বক্তিও আয়।",habiganj,test
audio/test_habiganj_0027.wav,"তারফরে যে, আমিষ, আমিষ খেরে খাওয়া ওয়? কুন সপ্তাহে খাওয়া লাগে?","তারফরে যে, আমিষ, আমিষ খেরে খাওয়া ওয়? কুন সপ্তাহে খাওয়া লাগে?",habiganj,test
audio/test_habiganj_0028.wav,"নির্মল থাকে। পূজা-টুজা দিতেও বালো ওয়। নিয়ম কিন্তু নিরামিষ খাইয়াওই দেওন। নিরামিষ খাইয়া দিলেওই বালা। আমরা তো মাসের মাইঝে দুইটা এখাদশী খরি। ইটার মাইঝে একদিন তো উফাস থাকি সারা দিন। ফল-উল খাইয়া খরি। এরফরে ফরের দিন নিরামিষ খাই। এরফরে আবার এমনেও পূজা-উজা ওইলে, আরো খতো পূজা-উজা আছে নানি? ইতাতো উফাস থাইক্কা, নিরামিষ খাইয়া পূজা দেওন লাগে।","নির্মল থাকে। পূজা-টুজা দিতেও বালো ওয়। নিয়ম কিন্তু নিরামিষ খাইয়াওই দেওন। নিরামিষ খাইয়া দিলেওই বালা। আমরা তো মাসের মাইঝে দুইটা এখাদশী খরি। ইটার মাইঝে একদিন তো উফাস থাকি সারা দিন। ফল-উল খাইয়া খরি। এরফরে ফরের দিন নিরামিষ খাই। এরফরে আবার এমনেও পূজা-উজা ওইলে, আরো খতো পূজা-উজা আছে নানি? ইতাতো উফাস থাইক্কা, নিরামিষ খাইয়া পূজা দেওন লাগে।",habiganj,test
audio/test_habiganj_0029.wav,"ইতার লাইগগা আমরা দুপ জ্বালাইয়া, পবিত্রতার লাইগগা দুপ জ্বালাই। জ্বালাইয়া আমরা পূজা খরি।","ইতার লাইগগা আমরা দুপ জ্বালাইয়া, পবিত্রতার লাইগগা দুপ জ্বালাই। জ্বালাইয়া আমরা পূজা খরি।",habiganj,test
audio/test_habiganj_0030.wav,"ইখানো দেন আইছো উটেল, উস্টেলের মাদে, তুমার দর্মীয় বা দর্মীয় খাজ ইতা ফালোন খরতে, দর্মীয় খাম-খাজ খরতে তুমার ওতো অসুবিদা লাগে নাতা? তেমন কুনু অসুবিদা লাগে না। এরফরেওত্তো ফুরা-ফুরিবাবে খরি না, খরতাম ফারিও না।","ইখানো দেন আইছো উটেল, উস্টেলের মাদে, তুমার দর্মীয় বা দর্মীয় খাজ ইতা ফালোন খরতে, দর্মীয় খাম-খাজ খরতে তুমার ওতো অসুবিদা লাগে নাতা? তেমন কুনু অসুবিদা লাগে না। এরফরেওত্তো ফুরা-ফুরিবাবে খরি না, খরতাম ফারিও না।",habiganj,test
audio/test_habiganj_0031.wav,"ওই যে আমার ফডু যে, সেল্ফ নাই, সেল্ফ ছাড়া, এরফরে সেল্ফ থাকলেওই কিতা? সেল্ফের মাইজে যদি আমার ফেঁয়াইজ-রসুন রাখি, এরফরে, এরফরে খাই যে, ইতা জুটা থাল-বাসন রাখি তাইলে কিন্তু আমরা ফডু রাখোন নিয়ম না। ফডুটাইন ইতা পবিত্র জায়গাত রাখোন লাগে। এখন আমি কিতা খরমু? জানালের সাইডে কুনুমতে রাখছি। রাইক্কা","ওই যে আমার ফডু যে, সেল্ফ নাই, সেল্ফ ছাড়া, এরফরে সেল্ফ থাকলেওই কিতা? সেল্ফের মাইজে যদি আমার ফেঁয়াইজ-রসুন রাখি, এরফরে, এরফরে খাই যে, ইতা জুটা থাল-বাসন রাখি তাইলে কিন্তু আমরা ফডু রাখোন নিয়ম না। ফডুটাইন ইতা পবিত্র জায়গাত রাখোন লাগে। এখন আমি কিতা খরমু? জানালের সাইডে কুনুমতে রাখছি। রাইক্কা",habiganj,test
audio/test_habiganj_0032.wav,"জানালার মাইজে রাখছি, ওখন ইখানোই একটু ইয়ো খরি। আবার মালা-টালা জফি। কিন্তু ফুরা-ফুরিবাবে খরা ওয় না। বাড়িত থাকতে যেমন খরতাম এমন, এমনবাবে কিন্তু খরতাম ফারি না।","জানালার মাইজে রাখছি, ওখন ইখানোই একটু ইয়ো খরি। আবার মালা-টালা জফি। কিন্তু ফুরা-ফুরিবাবে খরা ওয় না। বাড়িত থাকতে যেমন খরতাম এমন, এমনবাবে কিন্তু খরতাম ফারি না।",habiganj,test
audio/test_habiganj_0033.wav,"আচ্ছা, তুমার রান্না-টান্না নিয়ে এখন খওছান, কিতা খরতা ফারো?","আচ্ছা, তুমার রান্না-টান্না নিয়ে এখন খওছান, কিতা খরতা ফারো?",habiganj,test
audio/test_habiganj_0034.wav,"তুমি রান্না-টান্না খরতে বালা ফাওনি? আমি তো ছুটু থাকতেত থিকাওই খালি ছাইতাম রানতাম, রানতাম। ওখন আমার মা বেশি ছুটু থাকতে দিতো না। সিক্সো থাকতে তো আমি ছাইতাম খালি রানতাম, রানতাম। ওখন আমার মায় দিতো না। খয়, 'তুই আত-উত ফুইড়া-উইড়া মরবে। আর রান্দাত গিয়া আমার লিগা আরও দৈব বাড়াইবে'। কিন্তু আমি ছাইতাম, খালি রানতাম, রানতাম। এরফর ইতা খরতে, খরতে মা যে রানতো আমি খালি বইয়া, বইয়া দেখতাম।","তুমি রান্না-টান্না খরতে বালা ফাওনি? আমি তো ছুটু থাকতেত থিকাওই খালি ছাইতাম রানতাম, রানতাম। ওখন আমার মা বেশি ছুটু থাকতে দিতো না। সিক্সো থাকতে তো আমি ছাইতাম খালি রানতাম, রানতাম। ওখন আমার মায় দিতো না। খয়, 'তুই আত-উত ফুইড়া-উইড়া মরবে। আর রান্দাত গিয়া আমার লিগা আরও দৈব বাড়াইবে'। কিন্তু আমি ছাইতাম, খালি রানতাম, রানতাম। এরফর ইতা খরতে, খরতে মা যে রানতো আমি খালি বইয়া, বইয়া দেখতাম।",habiganj,test
audio/test_habiganj_0035.wav,"আমার যে বাল্লাগতো। মনে মনে খইতাম, আমি যদি রানতা ফারতাম! কুন দিন যে আমি রানতা ফারমু! এরফর ইতা খরতে, খরতে, দেখতে, দেখতে এরফরে আমি, ওখন আমি, বুঝা যায় যে, আমি না রাইন্দাওই দেখা যায়, মা যেতা যেতা রান্দে আমি ইতা রানতা ফারমু। এরফরে মারে আমি একদিন খই, 'মা আমি রানমুওই গো'। ইসমো মনোয় আমি","আমার যে বাল্লাগতো। মনে মনে খইতাম, আমি যদি রানতা ফারতাম! কুন দিন যে আমি রানতা ফারমু! এরফর ইতা খরতে, খরতে, দেখতে, দেখতে এরফরে আমি, ওখন আমি, বুঝা যায় যে, আমি না রাইন্দাওই দেখা যায়, মা যেতা যেতা রান্দে আমি ইতা রানতা ফারমু। এরফরে মারে আমি একদিন খই, 'মা আমি রানমুওই গো'। ইসমো মনোয় আমি",habiganj,test
audio/test_habiganj_0036.wav,"সেভেনো মনোয় ফড়ি। আমি খই, 'মা আমি আজকে রানমু'। এরফরে আমি কিতা জানি রানছি, আমি ইয়ো রানছিলাম, ডিম বাজি খরছিলাম আর শুটকি তরখারি রানছিলাম।","সেভেনো মনোয় ফড়ি। আমি খই, 'মা আমি আজকে রানমু'। এরফরে আমি কিতা জানি রানছি, আমি ইয়ো রানছিলাম, ডিম বাজি খরছিলাম আর শুটকি তরখারি রানছিলাম।",habiganj,test
audio/test_habiganj_0037.wav,"আমি খই, না, আমি খই দিলাম লবণ? এরফরে খয়, 'যা, তোরে দিয়া আর মাংস রান্দাইতাম না। তুই আজকে তরখারিটাওই বাদ খরছোছ'। ইতাওই","আমি খই, না, আমি খই দিলাম লবণ? এরফরে খয়, 'যা, তোরে দিয়া আর মাংস রান্দাইতাম না। তুই আজকে তরখারিটাওই বাদ খরছোছ'। ইতাওই",habiganj,test
audio/test_habiganj_0038.wav,"আমার এক বইনে আছিলো। আমার বইনে কি খরতো <> একান্নবর্তী ফরিবারে দেইক্কা বালো খইরা রান্না খরতো ফাস্টের দিকে, এরফরে সবাই পশংসা খরতো। ফরে দেখা যায় নিজের উফ্রে ওখোল ঝামেলা আইয়া ফড়ে। এরফরে কিতা খরছে, একদিন তরখারি, এরফর থিকা তরখারিতে বেশি বেশি ঝুল দিয়া রাখতো, যাতে বেশি মজা না লাগে।","আমার এক বইনে আছিলো। আমার বইনে কি খরতো একান্নবর্তী ফরিবারে দেইক্কা বালো খইরা রান্না খরতো ফাস্টের দিকে, এরফরে সবাই পশংসা খরতো। ফরে দেখা যায় নিজের উফ্রে ওখোল ঝামেলা আইয়া ফড়ে। এরফরে কিতা খরছে, একদিন তরখারি, এরফর থিকা তরখারিতে বেশি বেশি ঝুল দিয়া রাখতো, যাতে বেশি মজা না লাগে।",habiganj,test
audio/test_habiganj_0039.wav,"তো ঝুল দিয়া রাখতো, ফানি বেশি দেলাইতো। দিয়া এরফরে দেখা যায়, ফানসা, ফানসা লাগে। এরফর থিকা আর সবাই খয়, এতো ফানসা তরখারি, ইতা খাইতাম না, মজা না।","তো ঝুল দিয়া রাখতো, ফানি বেশি দেলাইতো। দিয়া এরফরে দেখা যায়, ফানসা, ফানসা লাগে। এরফর থিকা আর সবাই খয়, এতো ফানসা তরখারি, ইতা খাইতাম না, মজা না।",habiganj,test
audio/test_habiganj_0040.wav,"এরফর থিকা আর তেমন মজা-উজা লাগে না। ওয়, আমারও একটা স্ববাব আর কেউ বেশি ঝামেলা লাগে না আমি কিতা খরি, তরখারি বালা খইরা বাজমু-উজমু, সব খরমু। খইরা-উইরা আমার ইটা একটা স্ববাব টিকোই, মা কিন্তু ফানি-উনি খম দেয়। আমি কিন্তু তরখারিত ফানি বেশি দিলাই। সবতা খরমু, ঠিক আছে। লাস্টে দিয়া এমন ফানি দেই, ফানি দিয়া তরখারি একবারে বারোটা বাইজ্জা যায়গা আর তরখারিও বেশি জ্বাল দিতে দিতে একবারে তরখারি গলাইলাই।","এরফর থিকা আর তেমন মজা-উজা লাগে না। ওয়, আমারও একটা স্ববাব আর কেউ বেশি ঝামেলা লাগে না আমি কিতা খরি, তরখারি বালা খইরা বাজমু-উজমু, সব খরমু। খইরা-উইরা আমার ইটা একটা স্ববাব টিকোই, মা কিন্তু ফানি-উনি খম দেয়। আমি কিন্তু তরখারিত ফানি বেশি দিলাই। সবতা খরমু, ঠিক আছে। লাস্টে দিয়া এমন ফানি দেই, ফানি দিয়া তরখারি একবারে বারোটা বাইজ্জা যায়গা আর তরখারিও বেশি জ্বাল দিতে দিতে একবারে তরখারি গলাইলাই।",habiganj,test
